"","x","y","elevation","Presence"
"7462",2175500,2411500,495,0
"7463",-1499500,2077500,4188,0
"7464",736500,1243500,368,0
"7465",-1384500,3006500,191,0
"7466",-112500,1326500,225,0
"7467",-112500,2173500,189,0
"7468",-1087500,1632500,892,0
"7469",447500,1763500,155,0
"7470",2115500,2061500,687,0
"7471",-2106500,3197500,2542,0
"7472",806500,730500,1070,0
"7473",119500,3380500,93,0
"7474",-848500,4564500,107,0
"7475",-307500,1181500,357,0
"7476",1862500,1968500,536,0
"7477",995500,2317500,195,0
"7478",898500,1451500,361,0
"7479",355500,487500,82,0
"7480",153500,1693500,112,0
"7481",-95500,2791500,122,0
"7482",-2049500,2741500,1766,0
"7483",-1806500,3580500,247,0
"7484",806500,1990500,291,0
"7485",1513500,1206500,906,0
"7486",452500,1577500,161,0
"7487",268500,3716500,488,0
"7488",-135500,1975500,227,0
"7489",-1195500,2409500,454,0
"7490",1719500,2116500,453,0
"7491",387500,3003500,194,0
"7492",316500,1731500,111,0
"7493",-706500,1357500,3657,0
"7494",76500,1720500,306,0
"7495",1947500,2312500,799,0
"7496",1484500,1955500,864,0
"7497",1690500,2851500,314,0
"7498",-2238500,3009500,388,0
"7499",82500,1015500,111,0
"7500",687500,3618500,156,0
"7501",51500,391500,53,0
"7502",1813500,1665500,687,0
"7503",-1942500,3480500,284,0
"7504",91500,3255500,25,0
"7505",-1193500,2441500,333,0
"7506",910500,2834500,219,0
"7507",426500,2269500,381,0
"7508",-1297500,3768500,237,0
"7509",-2074500,4427500,0,0
"7510",1870500,1158500,65,0
"7511",-1554500,3551500,196,0
"7512",506500,1711500,169,0
"7513",-1471500,3113500,105,0
"7514",-1678500,2145500,3463,0
"7515",-433500,407500,266,0
"7516",730500,1195500,349,0
"7517",-1585500,3764500,258,0
"7518",-629500,1300500,3893,0
"7519",1790500,3147500,77,0
"7520",-1145500,4250500,86,0
"7521",-699500,1825500,942,0
"7522",-1855500,4354500,274,0
"7523",1292500,2967500,130,0
"7524",2602500,2670500,635,0
"7525",1312500,2016500,1216,0
"7526",209500,1219500,81,0
"7527",861500,2072500,240,0
"7528",-551500,4020500,823,0
"7529",-1263500,2131500,4943,0
"7530",-250500,1406500,462,0
"7531",-1641500,1990500,526,0
"7532",-1265500,4743500,232,0
"7533",-1182500,3981500,163,0
"7534",-753500,2869500,120,0
"7535",-2080500,2998500,1540,0
"7536",-539500,1601500,2653,0
"7537",-325500,2851500,49,0
"7538",956500,953500,504,0
"7539",-809500,4655500,628,0
"7540",409500,3308500,91,0
"7541",-1310500,3234500,106,0
"7542",-389500,4543500,94,0
"7543",420500,553500,140,0
"7544",625500,1107500,348,0
"7545",-1118500,3709500,172,0
"7546",-1550500,2892500,134,0
"7547",1815500,1873500,825,0
"7548",186500,3067500,116,0
"7549",1227500,2762500,252,0
"7550",1902500,1618500,600,0
"7551",-1026500,3330500,144,0
"7552",1047500,1327500,487,0
"7553",759500,3158500,209,0
"7554",-1665500,2526500,402,0
"7555",-200500,1043500,214,0
"7556",-1013500,4634500,195,0
"7557",-1126500,1687500,1644,0
"7558",-1103500,3325500,80,0
"7559",-160500,2476500,294,0
"7560",-1439500,2166500,1306,0
"7561",1813500,2744500,276,0
"7562",1078500,2381500,194,0
"7563",135500,1141500,101,0
"7564",-947500,724500,1675,0
"7565",270500,2130500,467,0
"7566",-1611500,4578500,117,0
"7567",1546500,2026500,777,0
"7568",2012500,2342500,765,0
"7569",-503500,2295500,133,0
"7570",1628500,1732500,906,0
"7571",1637500,1283500,1115,0
"7572",-725500,3129500,91,0
"7573",150500,572500,59,0
"7574",-953500,705500,1563,0
"7575",-431500,1020500,425,0
"7576",-1233500,4670500,418,0
"7577",558500,584500,298,0
"7578",-559500,4693500,121,0
"7579",-1281500,4303500,120,0
"7580",704500,1308500,397,0
"7581",550500,957500,338,0
"7582",-1299500,2355500,547,0
"7583",-1049500,1791500,4487,0
"7584",1014500,1654500,498,0
"7585",-149500,382500,78,0
"7586",1490500,2927500,284,0
"7587",-1122500,2316500,397,0
"7588",-50500,1891500,221,0
"7589",524500,1132500,392,0
"7590",86500,923500,106,0
"7591",437500,3993500,352,0
"7592",1859500,1301500,698,0
"7593",1697500,2462500,375,0
"7594",1715500,1453500,830,0
"7595",521500,3187500,128,0
"7596",-941500,4086500,97,0
"7597",-1960500,4240500,433,0
"7598",-1102500,2500500,264,0
"7599",1555500,2971500,240,0
"7600",356500,2943500,201,0
"7601",-971500,2047500,2327,0
"7602",-102500,2908500,103,0
"7603",-2239500,3480500,231,0
"7604",-1984500,4284500,253,0
"7605",88500,3996500,517,0
"7606",-61500,949500,154,0
"7607",-843500,3345500,63,0
"7608",-711500,1617500,3739,0
"7609",-607500,722500,2920,0
"7610",-522500,1301500,3398,0
"7611",1309500,1799500,947,0
"7612",-309500,1674500,348,0
"7613",-1775500,2338500,4152,0
"7614",-938500,3229500,105,0
"7615",-1625500,3526500,196,0
"7616",-8500,1596500,572,0
"7617",533500,1593500,347,0
"7618",663500,1943500,562,0
"7619",-544500,1209500,3192,0
"7620",453500,2975500,240,0
"7621",1947500,3190500,81,0
"7622",-196500,2557500,178,0
"7623",-1708500,3180500,158,0
"7624",2461500,2405500,198,0
"7625",1185500,1115500,835,0
"7626",-1587500,2790500,449,0
"7627",-1809500,3649500,207,0
"7628",-1220500,1969500,4545,0
"7629",-847500,550500,3923,0
"7630",436500,2938500,273,0
"7631",1189500,1856500,886,0
"7632",-860500,812500,3118,0
"7633",-346500,4419500,283,0
"7634",697500,1415500,499,0
"7635",-329500,4593500,40,0
"7636",-947500,3697500,112,0
"7637",-1162500,1749500,3200,0
"7638",-803500,556500,5040,0
"7639",-757500,4045500,115,0
"7640",282500,2706500,149,0
"7641",184500,1310500,85,0
"7642",-2073500,2908500,1262,0
"7643",260500,3374500,10,0
"7644",-1574500,2065500,4384,0
"7645",224500,3703500,188,0
"7646",490500,1961500,455,0
"7647",1261500,2674500,250,0
"7648",393500,1317500,237,0
"7649",1163500,2183500,326,0
"7650",-224500,3309500,51,0
"7651",2354500,2917500,137,0
"7652",157500,2320500,308,0
"7653",-317500,2537500,167,0
"7654",257500,1001500,119,0
"7655",307500,3853500,276,0
"7656",-997500,2021500,3505,0
"7657",549500,274500,282,0
"7658",2134500,3001500,338,0
"7659",923500,1895500,283,0
"7660",-1396500,1781500,318,0
"7661",-1069500,1955500,4183,0
"7662",1395500,1607500,632,0
"7663",-712500,4626500,166,0
"7664",445500,1753500,150,0
"7665",-763500,3459500,84,0
"7666",-323500,4593500,25,0
"7667",-1120500,4487500,87,0
"7668",-1148500,4346500,93,0
"7669",-1469500,2959500,177,0
"7670",325500,949500,183,0
"7671",685500,544500,568,0
"7672",1115500,3097500,180,0
"7673",2236500,2433500,547,0
"7674",-2105500,2942500,1945,0
"7675",454500,2990500,211,0
"7676",-1517500,4810500,0,0
"7677",1920500,2265500,798,0
"7678",930500,3511500,8,0
"7679",-1623500,2823500,158,0
"7680",1772500,2781500,241,0
"7681",-297500,2559500,164,0
"7682",-787500,1515500,3707,0
"7683",-1181500,2537500,318,0
"7684",894500,1520500,553,0
"7685",966500,752500,1047,0
"7686",-809500,3803500,100,0
"7687",333500,1392500,108,0
"7688",883500,2813500,260,0
"7689",-1444500,4039500,195,0
"7690",414500,2645500,215,0
"7691",2171500,1792500,0,0
"7692",-2173500,3536500,566,0
"7693",412500,985500,302,0
"7694",300500,3101500,163,0
"7695",811500,2884500,391,0
"7696",-1798500,2504500,4222,0
"7697",1940500,2225500,797,0
"7698",-116500,1481500,320,0
"7699",1124500,1701500,785,0
"7700",2286500,2913500,207,0
"7701",-721500,487500,1823,0
"7702",1829500,2191500,833,0
"7703",-1992500,3874500,431,0
"7704",-1017500,2780500,176,0
"7705",-641500,3556500,77,0
"7706",2216500,2701500,890,0
"7707",845500,3408500,63,0
"7708",1093500,3395500,25,0
"7709",-1230500,2548500,289,0
"7710",2061500,2904500,392,0
"7711",-1254500,2580500,322,0
"7712",1094500,2648500,172,0
"7713",1308500,3011500,146,0
"7714",-1728500,4271500,278,0
"7715",2040500,1837500,396,0
"7716",-850500,4293500,63,0
"7717",321500,1673500,106,0
"7718",-1202500,3198500,88,0
"7719",31500,2375500,342,0
"7720",1448500,1805500,518,0
"7721",2136500,2183500,336,0
"7722",-340500,901500,251,0
"7723",825500,897500,581,0
"7724",323500,1163500,229,0
"7725",-1797500,3458500,214,0
"7726",733500,2643500,323,0
"7727",331500,1868500,215,0
"7728",697500,352500,711,0
"7729",127500,1241500,101,0
"7730",-1673500,2639500,278,0
"7731",-194500,1176500,246,0
"7732",632500,1489500,564,0
"7733",-1805500,3689500,224,0
"7734",-855500,4039500,111,0
"7735",-888500,555500,3517,0
"7736",702500,3837500,309,0
"7737",-1299500,2081500,3854,0
"7738",240500,1077500,152,0
"7739",-894500,4202500,108,0
"7740",1875500,1397500,248,0
"7741",147500,2902500,161,0
"7742",1631500,3346500,33,0
"7743",-1424500,3628500,164,0
"7744",1456500,1625500,687,0
"7745",-1012500,4049500,125,0
"7746",1818500,1944500,862,0
"7747",1101500,880500,696,0
"7748",1409500,3055500,336,0
"7749",1647500,2309500,436,0
"7750",234500,3923500,258,0
"7751",449500,3147500,88,0
"7752",1243500,1028500,536,0
"7753",-935500,313500,2088,0
"7754",-838500,1436500,3666,0
"7755",385500,1837500,137,0
"7756",-836500,4298500,246,0
"7757",1285500,2548500,268,0
"7758",-675500,4032500,874,0
"7759",-547500,1590500,2594,0
"7760",2093500,3074500,246,0
"7761",154500,1736500,101,0
"7762",-673500,891500,3775,0
"7763",735500,1193500,387,0
"7764",129500,1712500,115,0
"7765",487500,1216500,382,0
"7766",1006500,4001500,6,0
"7767",-1459500,3258500,136,0
"7768",41500,2476500,414,0
"7769",-894500,4152500,122,0
"7770",-444500,2105500,148,0
"7771",630500,803500,724,0
"7772",1202500,1056500,520,0
"7773",-790500,3415500,67,0
"7774",987500,483500,482,0
"7775",504500,3567500,296,0
"7776",1969500,1806500,821,0
"7777",1748500,1234500,974,0
"7778",-875500,2314500,244,0
"7779",-610500,3977500,195,0
"7780",-457500,4708500,1039,0
"7781",1558500,2405500,768,0
"7782",-584500,771500,2616,0
"7783",2336500,2657500,383,0
"7784",1804500,2317500,407,0
"7785",-820500,856500,4171,0
"7786",-221500,2036500,198,0
"7787",1664500,3087500,39,0
"7788",-1688500,2858500,161,0
"7789",-531500,2774500,95,0
"7790",59500,846500,107,0
"7791",193500,276500,66,0
"7792",-1992500,4071500,47,0
"7793",2105500,3149500,236,0
"7794",318500,401500,65,0
"7795",-579500,3622500,67,0
"7796",-1529500,2221500,3560,0
"7797",1746500,2474500,488,0
"7798",-249500,2204500,215,0
"7799",971500,3647500,38,0
"7800",-1710500,2387500,4327,0
"7801",1609500,2469500,437,0
"7802",-1049500,4457500,72,0
"7803",-116500,2890500,66,0
"7804",-1407500,4478500,632,0
"7805",-696500,3784500,111,0
"7806",107500,4051500,107,0
"7807",-2183500,2980500,1623,0
"7808",276500,1536500,92,0
"7809",-1034500,4462500,66,0
"7810",-189500,1322500,327,0
"7811",1906500,3079500,77,0
"7812",-1394500,2411500,325,0
"7813",1904500,2026500,656,0
"7814",308500,1911500,513,0
"7815",-1859500,4293500,1420,0
"7816",-1168500,4220500,111,0
"7817",468500,3038500,191,0
"7818",-807500,357500,2744,0
"7819",-22500,1920500,199,0
"7820",385500,1468500,118,0
"7821",-1625500,2512500,278,0
"7822",-1806500,2384500,4541,0
"7823",627500,2621500,303,0
"7824",-926500,3081500,141,0
"7825",955500,1471500,444,0
"7826",-52500,553500,88,0
"7827",2139500,2081500,346,0
"7828",973500,1690500,612,0
"7829",-696500,1931500,340,0
"7830",-2023500,3505500,1517,0
"7831",427500,272500,125,0
"7832",-1874500,4556500,11,0
"7833",1905500,3240500,45,0
"7834",-1187500,4174500,119,0
"7835",-1886500,3896500,1913,0
"7836",-461500,3993500,610,0
"7837",-139500,1566500,292,0
"7838",247500,2153500,417,0
"7839",-880500,617500,3307,0
"7840",-1131500,4724500,440,0
"7841",-43500,1461500,255,0
"7842",963500,1131500,447,0
"7843",-2145500,3062500,1650,0
"7844",889500,2575500,280,0
"7845",1865500,2218500,1176,0
"7846",2085500,1652500,124,0
"7847",1975500,2788500,283,0
"7848",-349500,2327500,185,0
"7849",-126500,1635500,275,0
"7850",-266500,3215500,32,0
"7851",-792500,1562500,3858,0
"7852",-1270500,3006500,149,0
"7853",-260500,488500,138,0
"7854",614500,1898500,614,0
"7855",332500,3317500,42,0
"7856",184500,3143500,89,0
"7857",2593500,2563500,387,0
"7858",-303500,2876500,55,0
"7859",808500,2994500,216,0
"7860",-1607500,3496500,190,0
"7861",-675500,2733500,125,0
"7862",606500,617500,558,0
"7863",708500,2378500,284,0
"7864",738500,1538500,828,0
"7865",1285500,2744500,219,0
"7866",176500,3114500,77,0
"7867",-27500,3055500,57,0
"7868",-1766500,3852500,2302,0
"7869",-1632500,2091500,2423,0
"7870",-1537500,4197500,2481,0
"7871",-322500,3939500,272,0
"7872",-1346500,2392500,425,0
"7873",-1329500,3143500,130,0
"7874",1376500,2764500,184,0
"7875",-428500,4478500,123,0
"7876",-1418500,4330500,222,0
"7877",-1527500,3864500,255,0
"7878",600500,1094500,295,0
"7879",-681500,3727500,1539,0
"7880",2121500,2281500,378,0
"7881",-1701500,2172500,3609,0
"7882",335500,655500,132,0
"7883",-1467500,3497500,191,0
"7884",-328500,515500,150,0
"7885",2137500,2415500,442,0
"7886",-1014500,3225500,105,0
"7887",-1027500,2287500,297,0
"7888",1689500,2352500,468,0
"7889",14500,1424500,131,0
"7890",-1150500,3369500,128,0
"7891",117500,390500,65,0
"7892",-454500,4327500,330,0
"7893",992500,1061500,509,0
"7894",547500,2767500,262,0
"7895",-2005500,4276500,8,0
"7896",-1902500,2936500,1410,0
"7897",-2007500,2764500,3670,0
"7898",-563500,2147500,143,0
"7899",498500,1377500,231,0
"7900",-523500,4212500,297,0
"7901",887500,976500,516,0
"7902",-1527500,3552500,199,0
"7903",-294500,3664500,41,0
"7904",-1571500,3951500,280,0
"7905",-810500,1529500,3755,0
"7906",710500,1144500,339,0
"7907",9500,3823500,211,0
"7908",-1816500,3773500,1487,0
"7909",-1937500,3388500,293,0
"7910",-748500,4711500,30,0
"7911",473500,1674500,147,0
"7912",2079500,1507500,9,0
"7913",605500,2014500,566,0
"7914",-349500,2717500,89,0
"7915",-558500,3160500,90,0
"7916",755500,3788500,279,0
"7917",1632500,1438500,1314,0
"7918",1027500,3984500,9,0
"7919",-906500,2430500,219,0
"7920",-1209500,1794500,2879,0
"7921",2439500,2771500,254,0
"7922",1338500,1062500,975,0
"7923",-1543500,4369500,3339,0
"7924",1880500,1690500,551,0
"7925",1651500,2449500,555,0
"7926",-1032500,4661500,590,0
"7927",-1760500,3804500,1563,0
"7928",-40500,4496500,39,0
"7929",-1006500,462500,265,0
"7930",-1281500,2959500,140,0
"7931",-1244500,3790500,217,0
"7932",76500,652500,78,0
"7933",1043500,3265500,97,0
"7934",-635500,1305500,4101,0
"7935",7500,3212500,41,0
"7936",623500,2049500,573,0
"7937",-767500,762500,3985,0
"7938",-678500,605500,4356,0
"7939",337500,303500,58,0
"7940",204500,2992500,181,0
"7941",1721500,3307500,8,0
"7942",310500,1818500,112,0
"7943",2082500,3047500,421,0
"7944",2045500,2125500,390,0
"7945",-1044500,2787500,177,0
"7946",1214500,1667500,758,0
"7947",-355500,1752500,226,0
"7948",133500,2523500,200,0
"7949",-2217500,3158500,15,0
"7950",-1724500,3526500,218,0
"7951",-962500,2813500,206,0
"7952",738500,1124500,284,0
"7953",-887500,3437500,90,0
"7954",-933500,4643500,310,0
"7955",1410500,2260500,394,0
"7956",740500,1724500,602,0
"7957",-501500,452500,450,0
"7958",-866500,4655500,425,0
"7959",514500,2779500,255,0
"7960",551500,1407500,446,0
"7961",-187500,4467500,336,0
"7962",1023500,3071500,261,0
"7963",-1114500,3342500,110,0
"7964",-457500,223500,180,0
"7965",-46500,4070500,101,0
"7966",-289500,3780500,103,0
"7967",2140500,2329500,366,0
"7968",-451500,1418500,2491,0
"7969",1139500,2158500,307,0
"7970",-951500,3111500,138,0
"7971",421500,309500,157,0
"7972",-1477500,3370500,150,0
"7973",144500,294500,77,0
"7974",1228500,2056500,564,0
"7975",261500,3405500,143,0
"7976",-81500,3484500,76,0
"7977",-823500,3905500,107,0
"7978",-2035500,2850500,1179,0
"7979",-242500,2183500,166,0
"7980",-2219500,3121500,277,0
"7981",1250500,3273500,72,0
"7982",383500,2009500,238,0
"7983",1962500,1828500,742,0
"7984",-460500,1685500,1037,0
"7985",515500,532500,333,0
"7986",526500,2199500,408,0
"7987",1407500,2280500,640,0
"7988",-510500,340500,899,0
"7989",-1411500,3462500,158,0
"7990",-456500,2700500,98,0
"7991",4500,578500,77,0
"7992",774500,1307500,406,0
"7993",2003500,2475500,417,0
"7994",1710500,3357500,20,0
"7995",386500,3982500,254,0
"7996",812500,808500,945,0
"7997",1097500,2878500,245,0
"7998",1437500,2943500,266,0
"7999",-801500,1207500,4274,0
"8000",-623500,609500,4369,0
"8001",763500,1125500,343,0
"8002",1635500,1482500,1005,0
"8003",342500,1962500,235,0
"8004",-2021500,2859500,1866,0
"8005",751500,1994500,387,0
"8006",-1002500,1909500,3817,0
"8007",610500,1136500,345,0
"8008",323500,2287500,306,0
"8009",1822500,1672500,291,0
"8010",460500,4012500,211,0
"8011",978500,1251500,413,0
"8012",1976500,2426500,462,0
"8013",-1113500,3131500,99,0
"8014",491500,2914500,216,0
"8015",2500,946500,130,0
"8016",518500,1937500,651,0
"8017",-2214500,3018500,619,0
"8018",1202500,1017500,618,0
"8019",-1560500,3175500,155,0
"8020",1677500,3215500,4,0
"8021",-895500,1991500,1575,0
"8022",-301500,3966500,347,0
"8023",-1552500,2502500,1036,0
"8024",-1263500,2420500,393,0
"8025",-1374500,1966500,4323,0
"8026",-1263500,4327500,123,0
"8027",-534500,1686500,2177,0
"8028",-2029500,4110500,602,0
"8029",-9500,3662500,126,0
"8030",-1188500,4719500,467,0
"8031",1101500,2149500,277,0
"8032",2096500,2646500,486,0
"8033",-330500,2707500,102,0
"8034",2195500,2486500,531,0
"8035",-376500,2905500,81,0
"8036",-1348500,4413500,234,0
"8037",-762500,264500,1065,0
"8038",2300500,2920500,180,0
"8039",-2190500,3508500,454,0
"8040",768500,384500,606,0
"8041",1596500,1505500,659,0
"8042",-776500,710500,3967,0
"8043",-478500,3419500,70,0
"8044",-990500,4156500,81,0
"8045",449500,3596500,205,0
"8046",712500,3319500,200,0
"8047",-872500,304500,3719,0
"8048",1844500,1604500,914,0
"8049",933500,2993500,218,0
"8050",-1097500,2404500,350,0
"8051",1664500,2098500,611,0
"8052",74500,3334500,74,0
"8053",-120500,3966500,94,0
"8054",-40500,3727500,120,0
"8055",572500,3902500,383,0
"8056",312500,3813500,273,0
"8057",-910500,4607500,142,0
"8058",-109500,1928500,248,0
"8059",-410500,2099500,160,0
"8060",1533500,3041500,280,0
"8061",-649500,2019500,178,0
"8062",1288500,1539500,851,0
"8063",1601500,2198500,666,0
"8064",-733500,2068500,171,0
"8065",-1518500,2427500,1602,0
"8066",-1201500,3856500,170,0
"8067",-635500,712500,4497,0
"8068",-1338500,2533500,313,0
"8069",1578500,1490500,644,0
"8070",270500,2077500,567,0
"8071",-1869500,2593500,2808,0
"8072",-1800500,3618500,228,0
"8073",-949500,351500,2639,0
"8074",700500,2683500,313,0
"8075",795500,1438500,435,0
"8076",-1123500,3161500,83,0
"8077",-1628500,3003500,120,0
"8078",1522500,2330500,774,0
"8079",-239500,1182500,275,0
"8080",594500,1778500,419,0
"8081",-1314500,3864500,175,0
"8082",990500,2688500,283,0
"8083",-175500,3832500,52,0
"8084",-484500,1447500,2873,0
"8085",-79500,4411500,166,0
"8086",1436500,2499500,394,0
"8087",1705500,3359500,33,0
"8088",-1154500,4383500,97,0
"8089",1497500,1245500,958,0
"8090",1975500,1420500,83,0
"8091",1733500,2622500,265,0
"8092",-741500,4614500,199,0
"8093",484500,3893500,490,0
"8094",-442500,3967500,801,0
"8095",123500,3366500,108,0
"8096",-1512500,3620500,285,0
"8097",-555500,2854500,76,0
"8098",1288500,1734500,891,0
"8099",80500,2240500,418,0
"8100",-1071500,2275500,339,0
"8101",-115500,3529500,75,0
"8102",-1143500,4689500,611,0
"8103",-1535500,1956500,1669,0
"8104",348500,2912500,189,0
"8105",2017500,3095500,116,0
"8106",326500,2492500,302,0
"8107",1156500,1558500,613,0
"8108",233500,3048500,150,0
"8109",416500,1982500,271,0
"8110",-1960500,2513500,453,0
"8111",-1487500,2941500,165,0
"8112",-1091500,3802500,262,0
"8113",-1056500,2199500,254,0
"8114",-33500,3170500,37,0
"8115",1738500,1104500,181,0
"8116",1780500,1701500,822,0
"8117",-343500,2546500,137,0
"8118",-831500,1711500,4106,0
"8119",1704500,1478500,759,0
"8120",2170500,2151500,212,0
"8121",-1688500,4186500,1323,0
"8122",-25500,857500,127,0
"8123",930500,2132500,223,0
"8124",849500,2728500,420,0
"8125",-998500,1080500,764,0
"8126",1817500,3021500,82,0
"8127",-167500,3816500,53,0
"8128",-774500,2359500,161,0
"8129",620500,1620500,342,0
"8130",-444500,2465500,335,0
"8131",-1133500,3231500,119,0
"8132",-2033500,2997500,448,0
"8133",-606500,4149500,325,0
"8134",1630500,1426500,1302,0
"8135",-377500,2555500,166,0
"8136",-877500,2996500,122,0
"8137",-1672500,2599500,236,0
"8138",1293500,1065500,674,0
"8139",1088500,2905500,258,0
"8140",-892500,533500,3090,0
"8141",-1632500,3062500,121,0
"8142",2238500,2105500,64,0
"8143",-983500,3122500,107,0
"8144",1225500,2696500,283,0
"8145",337500,4257500,3,0
"8146",-1043500,4075500,153,0
"8147",417500,2453500,311,0
"8148",-542500,4161500,769,0
"8149",1312500,1128500,1254,0
"8150",-518500,1525500,2175,0
"8151",-195500,1317500,326,0
"8152",845500,3009500,250,0
"8153",663500,1069500,237,0
"8154",809500,2829500,212,0
"8155",-498500,1979500,158,0
"8156",294500,1846500,123,0
"8157",1757500,1266500,674,0
"8158",-1072500,3390500,117,0
"8159",382500,2966500,205,0
"8160",-628500,495500,1736,0
"8161",1071500,1463500,667,0
"8162",-795500,1817500,1305,0
"8163",668500,1746500,626,0
"8164",1146500,3131500,117,0
"8165",1935500,1803500,782,0
"8166",-595500,2090500,151,0
"8167",299500,867500,87,0
"8168",835500,646500,916,0
"8169",-625500,2813500,106,0
"8170",-197500,973500,196,0
"8171",-1853500,2901500,1309,0
"8172",1630500,3259500,33,0
"8173",-162500,3268500,14,0
"8174",735500,1999500,441,0
"8175",2033500,3050500,213,0
"8176",741500,1302500,375,0
"8177",-780500,3792500,100,0
"8178",1490500,2603500,390,0
"8179",41500,350500,39,0
"8180",-602500,2239500,149,0
"8181",-730500,1359500,3659,0
"8182",-681500,4130500,162,0
"8183",1410500,1478500,799,0
"8184",-1306500,2354500,446,0
"8185",337500,1426500,101,0
"8186",-1441500,4215500,1015,0
"8187",-1064500,2775500,189,0
"8188",-1292500,2584500,319,0
"8189",-1261500,3198500,80,0
"8190",558500,3071500,209,0
"8191",-17500,4481500,83,0
"8192",-692500,1803500,1652,0
"8193",215500,1566500,203,0
"8194",-239500,2998500,53,0
"8195",1008500,1680500,577,0
"8196",-55500,4460500,103,0
"8197",-841500,2552500,186,0
"8198",451500,2008500,309,0
"8199",114500,3953500,164,0
"8200",-1322500,3115500,124,0
"8201",-1010500,3551500,127,0
"8202",309500,3949500,232,0
"8203",1508500,3245500,77,0
"8204",1233500,3274500,62,0
"8205",217500,3567500,136,0
"8206",-1689500,3426500,196,0
"8207",1156500,1231500,604,0
"8208",1813500,1172500,379,0
"8209",1407500,2074500,551,0
"8210",1800500,2057500,705,0
"8211",1983500,2405500,1069,0
"8212",-870500,2666500,194,0
"8213",-800500,2320500,157,0
"8214",-879500,677500,3269,0
"8215",-937500,2345500,302,0
"8216",73500,1897500,294,0
"8217",-509500,4310500,298,0
"8218",488500,1199500,362,0
"8219",-1578500,4578500,1353,0
"8220",-1126500,3071500,96,0
"8221",1231500,1471500,1000,0
"8222",1774500,1096500,97,0
"8223",123500,1029500,104,0
"8224",379500,1256500,214,0
"8225",-1266500,4196500,117,0
"8226",238500,485500,69,0
"8227",1336500,2490500,277,0
"8228",2187500,2408500,471,0
"8229",-1401500,2532500,316,0
"8230",456500,2438500,423,0
"8231",532500,1282500,440,0
"8232",-974500,2847500,191,0
"8233",-1824500,4182500,2242,0
"8234",838500,1618500,719,0
"8235",-147500,4542500,3,0
"8236",-1166500,4489500,108,0
"8237",368500,4252500,6,0
"8238",790500,3558500,372,0
"8239",-1740500,2718500,524,0
"8240",1518500,2120500,776,0
"8241",-105500,4259500,875,0
"8242",400500,2396500,396,0
"8243",1641500,2694500,477,0
"8244",-231500,2967500,37,0
"8245",78500,2998500,133,0
"8246",-758500,3853500,103,0
"8247",1949500,2586500,337,0
"8248",-1412500,3039500,107,0
"8249",-273500,4025500,234,0
"8250",-1343500,3096500,127,0
"8251",-1588500,2454500,276,0
"8252",322500,685500,107,0
"8253",361500,635500,180,0
"8254",-159500,3591500,49,0
"8255",-311500,4243500,1117,0
"8256",702500,2983500,390,0
"8257",-2208500,2798500,6,0
"8258",-1078500,2640500,224,0
"8259",801500,2743500,290,0
"8260",370500,1160500,286,0
"8261",-569500,2342500,149,0
"8262",240500,2300500,299,0
"8263",1718500,2603500,296,0
"8264",1820500,1847500,991,0
"8265",2665500,2764500,136,0
"8266",1263500,2679500,253,0
"8267",-335500,366500,116,0
"8268",-328500,2969500,76,0
"8269",-754500,413500,3368,0
"8270",390500,441500,113,0
"8271",-431500,3778500,958,0
"8272",-58500,264500,57,0
"8273",750500,2759500,267,0
"8274",1987500,1922500,545,0
"8275",1157500,876500,816,0
"8276",-2298500,3381500,350,0
"8277",381500,783500,330,0
"8278",-1853500,3740500,1915,0
"8279",1324500,2812500,216,0
"8280",-110500,3918500,89,0
"8281",-1172500,4760500,351,0
"8282",13500,1704500,393,0
"8283",-1991500,2929500,2327,0
"8284",-1574500,2625500,164,0
"8285",1446500,3233500,94,0
"8286",260500,779500,179,0
"8287",220500,1943500,164,0
"8288",-520500,729500,1824,0
"8289",-1142500,3612500,169,0
"8290",945500,784500,973,0
"8291",-697500,1382500,3818,0
"8292",282500,767500,202,0
"8293",-1430500,2379500,350,0
"8294",-1832500,3369500,246,0
"8295",1054500,1962500,448,0
"8296",544500,4219500,21,0
"8297",2676500,2572500,123,0
"8298",-112500,3507500,95,0
"8299",-658500,814500,4587,0
"8300",208500,1357500,81,0
"8301",2407500,2382500,233,0
"8302",-1102500,4076500,146,0
"8303",-1566500,4756500,41,0
"8304",1612500,2539500,644,0
"8305",-346500,4336500,450,0
"8306",-860500,2371500,258,0
"8307",-1674500,4068500,2544,0
"8308",-649500,1649500,3521,0
"8309",-1760500,3089500,146,0
"8310",748500,292500,42,0
"8311",-854500,2021500,1464,0
"8312",-1506500,4665500,103,0
"8313",29500,479500,61,0
"8314",1869500,3087500,75,0
"8315",-398500,2273500,178,0
"8316",-670500,768500,3968,0
"8317",-785500,479500,4257,0
"8318",-995500,246500,1748,0
"8319",-2247500,3360500,33,0
"8320",2218500,2105500,201,0
"8321",147500,3947500,186,0
"8322",2254500,2097500,74,0
"8323",-1982500,4257500,352,0
"8324",-1104500,2055500,4588,0
"8325",413500,351500,153,0
"8326",376500,3528500,73,0
"8327",1815500,2025500,1000,0
"8328",1914500,3249500,40,0
"8329",2326500,2748500,284,0
"8330",937500,3295500,60,0
"8331",-989500,3498500,118,0
"8332",1907500,2301500,744,0
"8333",-2026500,2872500,1989,0
"8334",2603500,2640500,441,0
"8335",-1486500,3787500,258,0
