"","elevation","x","y","Presence"
"98890",4405,-1529000,2042000,0
"30464",311,-1939000,3572000,0
"10563",1876,-1589000,4232000,0
"69812",730,-1769000,2692000,0
"9743",2439,-1509000,4262000,0
"60389",195,-1709000,2882000,0
"28732",2942,-2039000,3622000,0
"17173",252,-1559000,3992000,0
"97294",4600,-1549000,2082000,0
"72230",3456,-1879000,2642000,0
"105501",3815,-999000,1872000,0
"17740",595,-1619000,3972000,0
"11627",69,-1999000,4192000,0
"64895",291,-1789000,2792000,0
"2414",122,-1549000,4602000,0
"36482",1698,-2059000,3412000,0
"28057",0,-2199000,3642000,0
"68800",0,-2139000,2712000,0
"100093",4691,-1299000,2012000,0
"13571",2469,-1599000,4122000,0
"26797",241,-1689000,3682000,0
"114933",3607,-649000,1602000,0
"30816",815,-2009000,3562000,0
"78425",0,-1989000,2512000,0
"683",2,-1419000,4712000,0
"8007",339,-1689000,4332000,0
"38535",240,-1879000,3362000,0
"54056",133,-1819000,3012000,0
"3073",83,-1809000,4562000,0
"81278",201,-1509000,2452000,0
"47003",1409,-2079000,3162000,0
"20627",266,-1579000,3872000,0
"48375",838,-2039000,3132000,0
"32978",2811,-2109000,3502000,0
"99324",4939,-1129000,2032000,0
"3298",3245,-1259000,4552000,0
"3271",118,-1569000,4552000,0
"454",555,-1529000,4732000,0
"21870",270,-1589000,3832000,0
"7046",4,-2039000,4372000,0
"111294",593,-549000,1712000,0
"15479",589,-1579000,4052000,0
"78929",325,-1649000,2502000,0
"88072",2583,-1449000,2302000,0
"62336",19,-2239000,2842000,0
"107688",772,-1279000,1812000,0
"29094",214,-1749000,3612000,0
"9725",107,-1689000,4262000,0
"52613",145,-1879000,3042000,0
"10",77,-1419000,4862000,0
"78458",363,-1659000,2512000,0
"49737",98,-2289000,3102000,0
"49744",535,-2219000,3102000,0
"113629",3142,-589000,1642000,0
"50720",151,-1819000,3082000,0
"93648",845,-1169000,2172000,0
"98496",4168,-1499000,2052000,0
"32606",1701,-2139000,3512000,0
"5072",1500,-1609000,4462000,0
"17745",284,-1569000,3972000,0
"9482",1251,-1509000,4272000,0
"86756",369,-1369000,2332000,0
"100523",1218,-919000,2002000,0
"12987",108,-1989000,4142000,0
"79372",3451,-1909000,2492000,0
"106957",2074,-1279000,1832000,0
"55979",871,-1939000,2972000,0
"82179",4229,-1769000,2432000,0
"15162",56,-1979000,4062000,0
"79858",3061,-1729000,2482000,0
"37702",730,-2009000,3382000,0
"39309",46,-2349000,3342000,0
"1082",246,-1609000,4682000,0
"34122",2454,-2039000,3472000,0
"24484",262,-1649000,3752000,0
"10265",1150,-1779000,4242000,0
"89823",1051,-1319000,2262000,0
"62404",186,-1559000,2842000,0
"73712",177,-1549000,2612000,0
"82697",398,-1209000,2422000,0
"98490",4009,-1559000,2052000,0
"9971",1541,-1939000,4252000,0
"15753",3373,-1619000,4042000,0
"96075",4552,-1619000,2112000,0
"25476",240,-1659000,3722000,0
"89783",4374,-1719000,2262000,0
"91532",1086,-1319000,2222000,0
"36478",3220,-2099000,3412000,0
"22146",986,-2009000,3822000,0
"78470",226,-1539000,2512000,0
"16598",553,-1609000,4012000,0
"100094",4547,-1289000,2012000,0
"17463",227,-1519000,3982000,0
"30448",3659,-2099000,3572000,0
"82676",273,-1419000,2422000,0
"93223",3400,-1249000,2182000,0
"30447",2787,-2109000,3572000,0
"2088",9,-1329000,4622000,0
"57914",1663,-2009000,2932000,0
"30800",1074,-2169000,3562000,0
"6637",63,-1619000,4392000,0
"15742",823,-1729000,4042000,0
"23498",280,-1569000,3782000,0
"31152",155,-2239000,3552000,0
"81737",633,-1559000,2442000,0
"74653",657,-1739000,2592000,0
"53093",161,-1859000,3032000,0
"59845",187,-2229000,2892000,0
"60899",169,-1569000,2872000,0
"21239",289,-1579000,3852000,0
"73710",153,-1569000,2612000,0
"28066",803,-2109000,3642000,0
"95292",4649,-1269000,2132000,0
"1739",264,-1599000,4642000,0
"23117",69,-2069000,3792000,0
"12180",1048,-1929000,4172000,0
"95738",264,-899000,2122000,0
"9007",172,-1359000,4292000,0
"101640",4355,-1419000,1972000,0
"103576",4687,-1309000,1922000,0
"105092",3822,-1339000,1882000,0
"101690",2253,-919000,1972000,0
"5940",61,-1769000,4422000,0
"92359",2887,-1489000,2202000,0
"29053",142,-2159000,3612000,0
"14368",1496,-1779000,4092000,0
"74166",2872,-1819000,2602000,0
"8042",147,-1339000,4332000,0
"76105",161,-1539000,2562000,0
"92807",1236,-1219000,2192000,0
"46089",1603,-2189000,3182000,0
"32601",454,-2189000,3512000,0
"16864",1351,-1799000,4002000,0
"6206",735,-1389000,4412000,0
"8273",410,-1429000,4322000,0
"35288",3877,-2079000,3442000,0
"67351",3308,-1959000,2742000,0
"103545",491,-1619000,1922000,0
"93615",3322,-1499000,2172000,0
"20912",2193,-1759000,3862000,0
"79841",4425,-1899000,2482000,0
"9250",193,-1379000,4282000,0
"57897",295,-2179000,2932000,0
"4678",1427,-1309000,4482000,0
"74668",167,-1589000,2592000,0
"71770",174,-1629000,2652000,0
"95699",4280,-1289000,2122000,0
"45223",214,-1969000,3202000,0
"9972",1901,-1929000,4252000,0
"9439",1517,-1939000,4272000,0
"30101",848,-1989000,3582000,0
"82647",3871,-1709000,2422000,0
"63371",3002,-1979000,2822000,0
"65396",928,-1749000,2782000,0
"50702",355,-1999000,3082000,0
"28088",336,-1889000,3642000,0
"2761",3,-1469000,4582000,0
"61384",169,-1719000,2862000,0
"28726",1774,-2099000,3622000,0
"85834",2854,-1669000,2352000,0
"28419",291,-1859000,3632000,0
"445",688,-1619000,4732000,0
"101694",1362,-879000,1972000,0
"18576",929,-1819000,3942000,0
"7508",162,-1979000,4352000,0
"55022",148,-1809000,2992000,0
"89825",1551,-1299000,2262000,0
"96115",3869,-1219000,2112000,0
"114271",3718,-739000,1622000,0
"59359",858,-2189000,2902000,0
"79368",349,-1949000,2492000,0
"28778",229,-1579000,3622000,0
"86730",1172,-1629000,2332000,0
"35291",1488,-2049000,3442000,0
"14354",1571,-1919000,4092000,0
"4870",73,-1499000,4472000,0
"15166",1013,-1939000,4062000,0
"21849",683,-1799000,3832000,0
"818",106,-1349000,4702000,0
"13867",141,-1359000,4112000,0
"24474",263,-1749000,3752000,0
"92375",1441,-1329000,2202000,0
"83110",3741,-1679000,2412000,0
"64880",3443,-1939000,2792000,0
"1246",1477,-1549000,4672000,0
"14904",1870,-1849000,4072000,0
"6873",2049,-1519000,4382000,0
"30793",168,-2239000,3562000,0
"39357",256,-1869000,3342000,0
"84007",2830,-1859000,2392000,0
"10827",124,-1729000,4222000,0
"11397",2693,-1549000,4202000,0
"4666",109,-1429000,4482000,0
"67382",138,-1649000,2742000,0
"15492",191,-1449000,4052000,0
"1401",1246,-1649000,4662000,0
"81273",996,-1559000,2452000,0
"58427",206,-1739000,2922000,0
"11130",1772,-1469000,4212000,0
"20594",1133,-1909000,3872000,0
"12469",193,-1749000,4162000,0
"35271",276,-2249000,3442000,0
"99333",4817,-1039000,2032000,0
"84915",1426,-1859000,2372000,0
"51654",173,-1939000,3062000,0
"37283",3340,-2119000,3392000,0
"24810",233,-1699000,3742000,0
"77492",4846,-1889000,2532000,0
"21521",2352,-1909000,3842000,0
"91110",2637,-1289000,2232000,0
"97727",3634,-1229000,2072000,0
"85874",516,-1269000,2352000,0
"7332",395,-1429000,4362000,0
"3094",2354,-1599000,4562000,0
"31150",495,-2259000,3552000,0
"15763",181,-1519000,4042000,0
"10259",2307,-1839000,4242000,0
"139",0,-1439000,4792000,0
"57411",997,-2179000,2942000,0
"93178",4010,-1699000,2182000,0
"43058",163,-2169000,3252000,0
"41807",321,-1949000,3282000,0
"69783",1031,-2059000,2692000,0
"30107",291,-1929000,3582000,0
"103201",4765,-1229000,1932000,0
"96510",4455,-1329000,2102000,0
"99342",1869,-949000,2032000,0
"14094",3650,-1809000,4102000,0
"89370",2517,-1539000,2272000,0
"9",74,-1429000,4862000,0
"61392",135,-1639000,2862000,0
"20001",2003,-1959000,3892000,0
"6649",2084,-1499000,4392000,0
"91922",4707,-1649000,2212000,0
"1253",48,-1479000,4672000,0
"13296",2790,-1619000,4132000,0
"51154",994,-2199000,3072000,0
"8935",400,-2079000,4292000,0
"96106",4667,-1309000,2112000,0
"57422",664,-2069000,2942000,0
"47006",1893,-2049000,3162000,0
"4887",2886,-1329000,4472000,0
"83572",2220,-1639000,2402000,0
"105503",3815,-979000,1872000,0
"40140",12,-2249000,3322000,0
"13557",250,-1739000,4122000,0
"7551",2244,-1549000,4352000,0
"102823",4454,-1169000,1942000,0
"61889",188,-1689000,2852000,0
"53061",1574,-2179000,3032000,0
"11657",267,-1699000,4192000,0
"60834",99,-2219000,2872000,0
"101257",4252,-1369000,1982000,0
"106571",2217,-1459000,1842000,0
"14893",68,-1959000,4072000,0
"94876",2261,-1319000,2142000,0
"23794",3640,-1919000,3772000,0
"9696",435,-1979000,4262000,0
"99296",3733,-1409000,2032000,0
"13028",2503,-1579000,4142000,0
"69319",1274,-1829000,2702000,0
"67822",0,-2149000,2732000,0
"6655",336,-1439000,4392000,0
"38903",280,-2299000,3352000,0
"49760",2033,-2059000,3102000,0
"45212",2670,-2079000,3202000,0
"78910",3825,-1839000,2502000,0
"57926",1424,-1889000,2932000,0
"60895",160,-1609000,2872000,0
"37676",147,-2269000,3382000,0
"86324",463,-1239000,2342000,0
"7982",642,-1939000,4332000,0
"72706",3507,-1959000,2632000,0
"100488",4106,-1269000,2002000,0
"75110",1173,-1949000,2582000,0
"82652",2105,-1659000,2422000,0
"73210",787,-1749000,2622000,0
"28748",270,-1879000,3622000,0
"102845",4555,-949000,1942000,0
"102798",4727,-1419000,1942000,0
"9247",675,-1409000,4282000,0
"26123",258,-1819000,3702000,0
"18574",2104,-1839000,3942000,0
"97",0,-1229000,4812000,0
"7782",1122,-1559000,4342000,0
"55494",952,-1929000,2982000,0
"24768",35,-2119000,3742000,0
"14369",1473,-1769000,4092000,0
"74689",246,-1379000,2592000,0
"24777",587,-2029000,3742000,0
"84459",663,-1889000,2382000,0
"94054",4149,-1259000,2162000,0
"12472",478,-1719000,4162000,0
"27426",2167,-1949000,3662000,0
"57899",2579,-2159000,2932000,0
"26456",220,-1799000,3692000,0
"64398",683,-1769000,2802000,0
"176",17,-1249000,4782000,0
"38511",3628,-2119000,3362000,0
"56005",120,-1679000,2972000,0
"11417",155,-1349000,4202000,0
"88974",389,-1159000,2282000,0
"46997",3191,-2139000,3162000,0
"78452",1423,-1719000,2512000,0
"65385",1150,-1859000,2782000,0
"84019",4254,-1739000,2392000,0
"18292",621,-1809000,3952000,0
"74175",2135,-1729000,2602000,0
"56920",94,-2229000,2952000,0
"12724",1970,-1909000,4152000,0
"13850",1495,-1529000,4112000,0
"4686",135,-1229000,4482000,0
"32227",548,-2269000,3522000,0
"3118",1873,-1289000,4562000,0
"21840",3353,-1889000,3832000,0
"74197",172,-1509000,2602000,0
"64902",539,-1719000,2792000,0
"31892",2098,-2019000,3532000,0
"86726",4393,-1669000,2332000,0
"97732",4422,-1179000,2072000,0
"6868",2039,-1569000,4382000,0
"62856",1818,-2079000,2832000,0
"63378",1850,-1909000,2822000,0
"76544",5098,-1899000,2552000,0
"89374",1363,-1499000,2272000,0
"6632",75,-1669000,4392000,0
"65891",1169,-1759000,2772000,0
"13842",2780,-1609000,4112000,0
"76542",3053,-1919000,2552000,0
"28401",3154,-2039000,3632000,0
"108832",1633,-669000,1782000,0
"70790",747,-1719000,2672000,0
"85843",1174,-1579000,2352000,0
"48380",227,-1989000,3132000,0
"24140",1181,-1779000,3762000,0
"43501",1786,-2029000,3242000,0
"111286",4243,-629000,1712000,0
"58868",213,-2209000,2912000,0
"24135",1041,-1829000,3762000,0
"7284",338,-1909000,4362000,0
"3083",65,-1709000,4562000,0
"32975",2168,-2139000,3502000,0
"13282",571,-1759000,4132000,0
"17726",308,-1759000,3972000,0
"77957",494,-1959000,2522000,0
"103567",3962,-1399000,1922000,0
"8210",13,-2059000,4322000,0
"7092",864,-1579000,4372000,0
"30797",162,-2199000,3562000,0
"88530",398,-1239000,2292000,0
"113632",3074,-559000,1642000,0
"75114",4383,-1909000,2582000,0
"15444",1254,-1929000,4052000,0
"100134",1481,-889000,2012000,0
"71739",4240,-1939000,2652000,0
"35695",348,-1959000,3432000,0
"54498",458,-2219000,3002000,0
"18881",986,-1629000,3932000,0
"370",-1,-1459000,4742000,0
"8259",746,-1569000,4322000,0
"63406",166,-1629000,2822000,0
"53069",2324,-2099000,3032000,0
"58929",115,-1599000,2912000,0
"8037",177,-1389000,4332000,0
"51164",2529,-2099000,3072000,0
"108126",200,-529000,1802000,0
"9204",2488,-1839000,4282000,0
"21558",229,-1539000,3842000,0
"62356",2408,-2039000,2842000,0
"55468",2137,-2189000,2982000,0
"97326",3715,-1229000,2082000,0
"95319",330,-999000,2132000,0
"25799",290,-1739000,3712000,0
"6405",60,-1669000,4402000,0
"39327",1791,-2169000,3342000,0
"63881",2183,-1919000,2812000,0
"10282",1741,-1609000,4242000,0
"77494",4107,-1869000,2532000,0
"3481",618,-1239000,4542000,0
"78459",327,-1649000,2512000,0
"27420",1958,-2009000,3662000,0
"54532",145,-1879000,3002000,0
"10276",159,-1669000,4242000,0
"92341",3673,-1669000,2202000,0
"18597",371,-1609000,3942000,0
"95702",2978,-1259000,2122000,0
"8031",555,-1449000,4332000,0
"31883",2338,-2109000,3532000,0
"11928",209,-1729000,4182000,0
"45218",282,-2019000,3202000,0
"28080",2803,-1969000,3642000,0
"79386",4241,-1769000,2492000,0
"47010",533,-2009000,3162000,0
"13293",3678,-1649000,4132000,0
"6199",1281,-1459000,4412000,0
"12738",784,-1769000,4152000,0
"2408",88,-1609000,4602000,0
"12224",2013,-1489000,4172000,0
"105164",198,-619000,1882000,0
"5251",76,-1969000,4452000,0
"95318",468,-1009000,2132000,0
"21848",1335,-1809000,3832000,0
"23479",1244,-1759000,3782000,0
"198",21,-1559000,4772000,0
"58412",926,-1889000,2922000,0
"5713",26,-1769000,4432000,0
"11101",737,-1759000,4212000,0
"11645",2487,-1819000,4192000,0
"21877",229,-1519000,3832000,0
"561",28,-1449000,4722000,0
"86305",461,-1429000,2342000,0
"50694",983,-2079000,3082000,0
"68339",1463,-1869000,2722000,0
"70791",243,-1709000,2672000,0
"80788",3653,-1759000,2462000,0
"17736",3111,-1659000,3972000,0
"33741",2791,-2019000,3482000,0
"46545",3215,-2129000,3172000,0
"106297",180,-499000,1852000,0
"97740",4221,-1099000,2072000,0
"65896",213,-1709000,2772000,0
"10822",1518,-1779000,4222000,0
"5689",53,-2009000,4432000,0
"94479",1190,-1159000,2152000,0
"58882",750,-2069000,2912000,0
"65865",3860,-2019000,2772000,0
"19150",1740,-1809000,3922000,0
"73207",675,-1779000,2622000,0
"84936",2346,-1649000,2372000,0
"62349",3324,-2109000,2842000,0
"26099",272,-2059000,3702000,0
"60375",980,-1849000,2882000,0
"24815",259,-1649000,3742000,0
"70793",205,-1689000,2672000,0
"100130",2796,-929000,2012000,0
"20004",980,-1929000,3892000,0
"86716",4715,-1769000,2332000,0
"96539",1318,-1039000,2102000,0
"55508",144,-1789000,2982000,0
"76071",3495,-1879000,2562000,0
"71253",3470,-1939000,2662000,0
"1113",641,-1269000,4682000,0
"110614",234,-459000,1732000,0
"10018",3358,-1469000,4252000,0
"26435",1701,-2009000,3692000,0
"96879",1125,-1679000,2092000,0
"94844",4625,-1639000,2142000,0
"58894",1842,-1949000,2912000,0
"75628",169,-1549000,2572000,0
"10584",192,-1379000,4232000,0
"2943",894,-1299000,4572000,0
"100121",4406,-1019000,2012000,0
"87660",453,-1169000,2312000,0
"13292",2738,-1659000,4132000,0
"3661",1630,-1349000,4532000,0
"46538",1357,-2199000,3172000,0
"68817",2370,-1969000,2712000,0
"8962",1842,-1809000,4292000,0
"29740",1424,-2079000,3592000,0
"9987",898,-1779000,4252000,0
"11127",3831,-1499000,4212000,0
"94063",792,-1169000,2162000,0
"48359",1587,-2199000,3132000,0
"6842",57,-1829000,4382000,0
"53101",130,-1779000,3032000,0
"10544",1024,-1779000,4232000,0
"87199",352,-1369000,2322000,0
"31895",907,-1989000,3532000,0
"21563",287,-1489000,3842000,0
"2402",56,-1669000,4602000,0
"21211",2636,-1859000,3852000,0
"45207",2580,-2129000,3202000,0
"84468",4722,-1799000,2382000,0
"11365",1153,-1869000,4202000,0
"67869",184,-1679000,2732000,0
"20340",220,-1469000,3882000,0
"8930",144,-2129000,4292000,0
"111638",1355,-519000,1702000,0
"17468",203,-1469000,3982000,0
"60856",1722,-1999000,2872000,0
"310",224,-1229000,4752000,0
"6599",62,-1999000,4392000,0
"88936",2799,-1539000,2282000,0
"91149",197,-899000,2232000,0
"2925",422,-1559000,4572000,0
"29078",279,-1909000,3612000,0
"14889",78,-1999000,4072000,0
"95301",3052,-1179000,2132000,0
"58893",2571,-1959000,2912000,0
"19428",1020,-1899000,3912000,0
"4035",229,-1559000,4512000,0
"64853",0,-2209000,2792000,0
"33731",3304,-2119000,3482000,0
"25473",254,-1689000,3722000,0
"42190",176,-2299000,3272000,0
"18562",682,-1959000,3942000,0
"84022",4141,-1709000,2392000,0
"9752",723,-1419000,4262000,0
"12995",1283,-1909000,4142000,0
"26759",841,-2069000,3682000,0
"38089",36,-2239000,3372000,0
"50674",138,-2279000,3082000,0
"57919",1635,-1959000,2932000,0
"16565",586,-1939000,4012000,0
"92820",300,-1089000,2192000,0
"80790",1913,-1739000,2462000,0
"69312",3396,-1899000,2702000,0
"90261",602,-1239000,2252000,0
"2409",209,-1599000,4602000,0
"75118",3758,-1869000,2582000,0
"16862",3130,-1819000,4002000,0
"17710",1587,-1919000,3972000,0
"38522",478,-2009000,3362000,0
"1399",1404,-1669000,4662000,0
"23474",1722,-1809000,3782000,0
"26459",265,-1769000,3692000,0
"59888",179,-1799000,2892000,0
"23791",1432,-1949000,3772000,0
"56437",959,-2209000,2962000,0
"34494",248,-2199000,3462000,0
"87621",1820,-1559000,2312000,0
"39313",354,-2309000,3342000,0
"9216",242,-1719000,4282000,0
"81272",529,-1569000,2452000,0
"19994",15,-2029000,3892000,0
"36873",1702,-2169000,3402000,0
"59841",21,-2269000,2892000,0
"24802",986,-1779000,3742000,0
"17732",2867,-1699000,3972000,0
"43926",724,-2059000,3232000,0
"29396",1424,-2089000,3602000,0
"54502",1751,-2179000,3002000,0
"96093",2512,-1439000,2112000,0
"3811",63,-1809000,4522000,0
"93264",185,-839000,2182000,0
"44780",3539,-2089000,3212000,0
"57923",1433,-1919000,2932000,0
"64886",1288,-1879000,2792000,0
"58875",1480,-2139000,2912000,0
"78943",177,-1509000,2502000,0
"85831",4293,-1699000,2352000,0
"77987",389,-1659000,2522000,0
"15998",96,-1969000,4032000,0
"106654",243,-629000,1842000,0
"12984",159,-2019000,4142000,0
"84035",1578,-1579000,2392000,0
"8483",535,-1739000,4312000,0
"27441",227,-1799000,3662000,0
"43074",855,-2009000,3252000,0
"74636",3868,-1909000,2592000,0
"11919",2385,-1819000,4182000,0
"5519",902,-1459000,4442000,0
"53548",2097,-2099000,3022000,0
"17446",3454,-1689000,3982000,0
"91122",343,-1169000,2232000,0
"17993",1028,-1949000,3962000,0
"71762",1799,-1709000,2652000,0
"10254",1280,-1889000,4242000,0
"14092",1805,-1829000,4102000,0
"52608",151,-1929000,3042000,0
"92819",310,-1099000,2192000,0
"28426",233,-1789000,3632000,0
"111639",863,-509000,1702000,0
"7804",150,-1339000,4342000,0
"11082",589,-1949000,4212000,0
"96530",4436,-1129000,2102000,0
"68327",2750,-1989000,2722000,0
"21532",609,-1799000,3842000,0
"63392",725,-1769000,2822000,0
"43490",2935,-2139000,3242000,0
"60863",3295,-1929000,2872000,0
"65845",0,-2219000,2772000,0
"77972",4166,-1809000,2522000,0
"28415",321,-1899000,3632000,0
"63393",987,-1759000,2822000,0
"96516",3412,-1269000,2102000,0
"84486",1562,-1619000,2382000,0
"14935",282,-1539000,4072000,0
"91101",1600,-1379000,2232000,0
"7810",127,-1279000,4342000,0
"64386",1441,-1889000,2802000,0
"91514",1462,-1499000,2222000,0
"95704",4354,-1239000,2122000,0
"89396",860,-1279000,2272000,0
"8009",71,-1669000,4332000,0
"26440",2873,-1959000,3692000,0
"31884",2524,-2099000,3532000,0
"83604",480,-1319000,2402000,0
"18032",230,-1559000,3962000,0
"52111",2465,-2129000,3052000,0
"30810",3026,-2069000,3562000,0
"108835",1859,-639000,1782000,0
"63399",572,-1699000,2822000,0
"94027",3624,-1529000,2162000,0
"105837",3877,-1379000,1862000,0
"34500",2220,-2139000,3462000,0
"9494",205,-1389000,4272000,0
"9993",121,-1719000,4252000,0
"27749",2683,-1999000,3652000,0
"58879",1665,-2099000,2912000,0
"8768",132,-1309000,4302000,0
"94888",2348,-1199000,2142000,0
"34496",1531,-2179000,3462000,0
"32971",567,-2179000,3502000,0
"545",1313,-1609000,4722000,0
"9750",1890,-1439000,4262000,0
"91959",2999,-1279000,2212000,0
"74629",2254,-1979000,2592000,0
"99315",3812,-1219000,2032000,0
"33744",1215,-1989000,3482000,0
"90240",1798,-1449000,2252000,0
"35686",1362,-2049000,3432000,0
"95264",3447,-1549000,2132000,0
"65404",136,-1669000,2782000,0
"4673",2497,-1359000,4482000,0
"9968",918,-1969000,4252000,0
"83567",3991,-1689000,2402000,0
"96098",1985,-1389000,2112000,0
"11416",162,-1359000,4202000,0
"87626",1031,-1509000,2312000,0
"9728",135,-1659000,4262000,0
"13534",63,-1969000,4122000,0
"9184",39,-2039000,4282000,0
"19733",2242,-1739000,3902000,0
"17731",2365,-1709000,3972000,0
"45639",160,-2199000,3192000,0
"62907",205,-1569000,2832000,0
"782",7,-1739000,4702000,0
"57905",1451,-2099000,2932000,0
"88481",4673,-1729000,2292000,0
"52605",744,-1959000,3042000,0
"12479",2279,-1649000,4162000,0
"12453",1928,-1909000,4162000,0
"91949",1616,-1379000,2212000,0
"10239",60,-2039000,4242000,0
"200",53,-1539000,4772000,0
"18031",282,-1569000,3962000,0
"47000",2610,-2109000,3162000,0
"97307",3681,-1419000,2082000,0
"35683",3941,-2079000,3432000,0
"99733",3695,-979000,2022000,0
"20048",206,-1489000,3892000,0
"86780",379,-1129000,2332000,0
"48812",8,-2269000,3122000,0
"59862",492,-2059000,2892000,0
"100889",3956,-1159000,1992000,0
"3453",18,-1519000,4542000,0
"19732",874,-1749000,3902000,0
"56921",157,-2219000,2952000,0
"83111",2767,-1669000,2412000,0
"46084",0,-2239000,3182000,0
"17752",211,-1499000,3972000,0
"25136",255,-1749000,3732000,0
"8726",519,-1729000,4302000,0
"7055",225,-1949000,4372000,0
"20895",1853,-1929000,3862000,0
"72229",2728,-1889000,2642000,0
"115576",4181,-669000,1582000,0
"87170",3443,-1659000,2322000,0
"31519",740,-2159000,3542000,0
"17988",40,-1999000,3962000,0
"47450",2870,-2149000,3152000,0
"57889",193,-2259000,2932000,0
"98481",2186,-1649000,2052000,0
"64893",301,-1809000,2792000,0
"38941",369,-1919000,3352000,0
"67853",536,-1839000,2732000,0
"91097",3090,-1419000,2232000,0
"18316",260,-1569000,3952000,0
"75601",3769,-1819000,2572000,0
"103949",3906,-1399000,1912000,0
"61845",3193,-2129000,2852000,0
"12498",295,-1459000,4162000,0
"75111",1581,-1939000,2582000,0
"92749",0,-1799000,2192000,0
"2417",61,-1519000,4602000,0
"109558",212,-519000,1762000,0
"18866",1248,-1779000,3932000,0
"58406",1468,-1949000,2922000,0
"11948",3162,-1529000,4182000,0
"2092",383,-1289000,4622000,0
"96113",3419,-1239000,2112000,0
"30444",1441,-2139000,3572000,0
"12983",228,-2029000,4142000,0
"10025",275,-1399000,4252000,0
"66361",3540,-2009000,2762000,0
"83558",4612,-1779000,2402000,0
"24807",243,-1729000,3742000,0
"6386",76,-1859000,4402000,0
"33347",874,-2169000,3492000,0
"55464",514,-2229000,2982000,0
"9194",799,-1939000,4282000,0
"98933",4706,-1099000,2042000,0
"22471",1780,-1959000,3812000,0
"20593",1007,-1919000,3872000,0
"99689",3362,-1419000,2022000,0
"52101",892,-2229000,3052000,0
"88953",375,-1369000,2282000,0
"98137",4769,-1119000,2062000,0
"100511",4367,-1039000,2002000,0
"37307",256,-1879000,3392000,0
"53552",1043,-2059000,3022000,0
"22823",295,-1709000,3802000,0
"6653",857,-1459000,4392000,0
"17744",306,-1579000,3972000,0
"5515",146,-1499000,4442000,0
"97340",3458,-1089000,2082000,0
"8523",148,-1339000,4312000,0
"103188",4715,-1359000,1932000,0
"84927",4202,-1739000,2372000,0
"27746",3173,-2029000,3652000,0
"110943",4268,-629000,1722000,0
"69803",2119,-1859000,2692000,0
"45650",3308,-2089000,3192000,0
"16014",1687,-1809000,4032000,0
"104715",3910,-1329000,1892000,0
"23133",3228,-1909000,3792000,0
"46999",3354,-2119000,3162000,0
"10576",2573,-1459000,4232000,0
"52149",124,-1749000,3052000,0
"90667",1383,-1459000,2242000,0
"79836",217,-1949000,2482000,0
"100509",4464,-1059000,2002000,0
"89800",2150,-1549000,2262000,0
"110247",3938,-649000,1742000,0
"93656",344,-1089000,2172000,0
"81705",3540,-1879000,2442000,0
"11946",3083,-1549000,4182000,0
"89368",2454,-1559000,2272000,0
"16561",28,-1979000,4012000,0
"8986",1032,-1569000,4292000,0
"43907",137,-2299000,3232000,0
"5953",54,-1639000,4422000,0
"10281",742,-1619000,4242000,0
"82625",388,-1929000,2422000,0
"65902",142,-1649000,2772000,0
"216",546,-1209000,4772000,0
"58910",149,-1789000,2912000,0
"89802",2950,-1529000,2262000,0
"98960",469,-829000,2042000,0
"98094",4179,-1549000,2062000,0
"4268",238,-1259000,4502000,0
"101275",3906,-1189000,1982000,0
"86278",4321,-1699000,2342000,0
"93655",437,-1099000,2172000,0
"80322",3824,-1759000,2472000,0
"98558",947,-879000,2052000,0
"89364",3601,-1599000,2272000,0
"61843",1026,-2149000,2852000,0
"73213",1006,-1719000,2622000,0
"41808",303,-1939000,3282000,0
"54522",241,-1979000,3002000,0
"70795",421,-1669000,2672000,0
"7522",105,-1839000,4352000,0
"92374",1446,-1339000,2202000,0
"6406",48,-1659000,4402000,0
"76570",252,-1639000,2552000,0
"1589",9,-1359000,4652000,0
"51161",2590,-2129000,3072000,0
"93188",3754,-1599000,2182000,0
"23165",310,-1589000,3792000,0
"5258",55,-1899000,4452000,0
"102437",3973,-1179000,1952000,0
"68341",1823,-1849000,2722000,0
"2916",31,-1649000,4572000,0
"55511",135,-1759000,2982000,0
"2067",98,-1659000,4622000,0
"11386",1092,-1659000,4202000,0
"5693",137,-1969000,4432000,0
"110589",3089,-709000,1732000,0
"96066",292,-1709000,2112000,0
"8713",2012,-1859000,4302000,0
"7326",2070,-1489000,4362000,0
"15169",1978,-1909000,4062000,0
"58885",644,-2039000,2912000,0
"94045",3138,-1349000,2162000,0
"1109",1445,-1309000,4682000,0
"103963",4656,-1259000,1912000,0
"89818",586,-1369000,2262000,0
"98884",3805,-1589000,2042000,0
"91545",414,-1189000,2222000,0
"20922",348,-1659000,3862000,0
"16320",275,-1569000,4022000,0
"1099",51,-1439000,4682000,0
"61344",2203,-2119000,2862000,0
"60355",1161,-2049000,2882000,0
"49758",1354,-2079000,3102000,0
"11349",287,-2029000,4202000,0
"21527",2329,-1849000,3842000,0
"114612",3256,-599000,1612000,0
"56451",2161,-2069000,2962000,0
"23497",278,-1579000,3782000,0
"86758",382,-1349000,2332000,0
"6672",132,-1269000,4392000,0
"90673",1276,-1399000,2242000,0
"99725",4115,-1059000,2022000,0
"32607",2400,-2129000,3512000,0
"2250",36,-1499000,4612000,0
"26109",2603,-1959000,3702000,0
"102793",2859,-1469000,1942000,0
"86326",457,-1219000,2342000,0
"94839",2392,-1689000,2142000,0
