"","elevation","x","y","Presence"
"114770",464,981000,1612000,0
"15183",1276,-1769000,4062000,0
"143529",74,31000,542000,0
"123471",342,901000,1332000,0
"128400",226,-169000,1162000,0
"132797",534,821000,1012000,0
"136101",195,-239000,882000,0
"109569",233,-409000,1762000,0
"133992",122,1671000,972000,0
"112347",272,-179000,1682000,0
"109368",1043,1131000,1772000,0
"89859",271,-959000,2262000,0
"140789",103,1000,672000,0
"124719",684,1301000,1292000,0
"5038",146,-1949000,4462000,0
"132880",508,1651000,1012000,0
"13610",123,-1209000,4122000,0
"23491",319,-1639000,3782000,0
"147721",58,-59000,342000,0
"141422",92,-9000,642000,0
"79027",169,-669000,2502000,0
"16858",2053,-1859000,4002000,0
"91969",368,-1179000,2212000,0
"95303",3372,-1159000,2132000,0
"129981",655,1231000,1112000,0
"141684",200,501000,632000,0
"123864",545,1801000,1322000,0
"134772",780,1321000,942000,0
"143138",90,321000,562000,0
"26454",252,-1819000,3692000,0
"141432",74,91000,642000,0
"16922",180,-1219000,4002000,0
"130313",591,1681000,1102000,0
"148285",1500,-649000,312000,0
"135247",719,1041000,922000,0
"98922",4166,-1209000,2042000,0
"86345",342,-1029000,2342000,0
"107731",4561,-849000,1812000,0
"140800",74,111000,672000,0
"94887",3277,-1209000,2142000,0
"141439",62,161000,642000,0
"83655",178,-809000,2402000,0
"93252",226,-959000,2182000,0
"123820",798,1361000,1322000,0
"107111",300,261000,1832000,0
"131725",1001,1421000,1052000,0
"8433",45,171000,4322000,0
"18850",1574,-1939000,3932000,0
"145013",66,141000,472000,0
"143112",65,61000,562000,0
"18287",3641,-1859000,3952000,0
"95310",658,-1089000,2132000,0
"99824",738,-69000,2022000,0
"12557",1553,-869000,4162000,0
"149059",287,-1029000,272000,0
"9703",1492,-1909000,4262000,0
"13605",156,-1259000,4122000,0
"11571",89,191000,4202000,0
"14018",124,151000,4112000,0
"100745",1077,1301000,2002000,0
"124685",485,961000,1292000,0
"10898",97,-1019000,4222000,0
"113331",303,-279000,1652000,0
"10570",3487,-1519000,4232000,0
"7281",261,-1939000,4362000,0
"146268",66,101000,412000,0
"73431",331,461000,2622000,0
"25440",1391,-2019000,3722000,0
"8036",185,-1399000,4332000,0
"126171",359,901000,1242000,0
"140572",107,-39000,682000,0
"120485",653,1531000,1432000,0
"28714",76,-2219000,3622000,0
"122190",84,241000,1372000,0
"135101",855,-419000,922000,0
"94460",3895,-1349000,2152000,0
"128826",585,1201000,1152000,0
"125681",285,1931000,1262000,0
"13265",444,-1929000,4132000,0
"34535",223,-1789000,3462000,0
"147949",48,131000,332000,0
"17101",182,571000,4002000,0
"11134",1109,-1429000,4212000,0
"28419",291,-1859000,3632000,0
"32997",266,-1919000,3502000,0
"5117",97,-1159000,4462000,0
"99594",669,1571000,2032000,0
"1910",1652,-1559000,4632000,0
"124081",389,951000,1312000,0
"122578",406,1071000,1362000,0
"30489",196,-1689000,3572000,0
"138583",1863,-489000,772000,0
"144783",71,-59000,482000,0
"112474",631,1091000,1682000,0
"112585",1156,-1129000,1672000,0
"11379",158,-1729000,4202000,0
"116345",565,661000,1562000,0
"143334",56,181000,552000,0
"142540",536,641000,592000,0
"118682",57,2051000,1492000,0
"121840",384,-209000,1382000,0
"74864",292,371000,2592000,0
"99548",385,1111000,2032000,0
"131864",152,-49000,1042000,0
"132271",554,1181000,1032000,0
"17713",1623,-1889000,3972000,0
"40583",341,-1929000,3312000,0
"103641",241,-659000,1922000,0
"131680",489,971000,1052000,0
"4028",912,-1629000,4512000,0
"132546",820,1111000,1022000,0
"127270",103,151000,1202000,0
"14068",67,651000,4112000,0
"129951",483,931000,1112000,0
"131157",1535,1481000,1072000,0
"1587",6,-1449000,4652000,0
"112736",124,381000,1672000,0
"67886",250,-1509000,2732000,0
"38194",137,-1189000,3372000,0
"32261",300,-1929000,3522000,0
"30071",155,-2289000,3582000,0
"147745",78,181000,342000,0
"94049",2732,-1309000,2162000,0
"111771",764,811000,1702000,0
"18045",213,-1429000,3962000,0
"31254",135,-1219000,3552000,0
"118514",117,371000,1492000,0
"12232",188,-1409000,4172000,0
"39755",493,-1989000,3332000,0
"11673",2839,-1539000,4192000,0
"129745",153,1751000,1122000,0
"145874",105,361000,432000,0
"27822",187,-1269000,3652000,0
"7062",115,-1879000,4372000,0
"28086",331,-1909000,3642000,0
"146358",195,1001000,412000,0
"17447",3758,-1679000,3982000,0
"27035",407,691000,3682000,0
"6410",68,-1619000,4402000,0
"125885",449,1001000,1252000,0
"110708",154,481000,1732000,0
"16914",176,-1299000,4002000,0
"22089",327,601000,3832000,0
"134781",935,1411000,942000,0
"13571",2469,-1599000,4122000,0
"133689",631,1411000,982000,0
"7819",102,-1189000,4342000,0
"106643",1247,-739000,1842000,0
"12970",95,551000,4152000,0
"80508",373,101000,2472000,0
"77249",290,411000,2542000,0
"148048",2842,-959000,322000,0
"147224",3794,-839000,362000,0
"103962",4672,-1269000,1912000,0
"116935",93,261000,1542000,0
"30077",298,-2229000,3582000,0
"104709",3115,-1389000,1892000,0
"8023",3757,-1529000,4332000,0
"19144",3729,-1869000,3922000,0
"14869",113,521000,4082000,0
"47454",2886,-2109000,3152000,0
"78538",179,-859000,2512000,0
"136863",97,311000,852000,0
"39353",356,-1909000,3342000,0
"99314",4257,-1229000,2032000,0
"148041",1083,-1029000,322000,0
"101143",508,1381000,1992000,0
"137625",284,1071000,822000,0
"145262",368,531000,462000,0
"115688",157,451000,1582000,0
"7566",192,-1399000,4352000,0
"33724",477,-2189000,3482000,0
"118829",122,401000,1482000,0
"109244",466,-109000,1772000,0
"111907",0,-1219000,1692000,0
"14662",724,-1549000,4082000,0
"148235",1016,911000,322000,0
"6840",72,-1849000,4382000,0
"35695",348,-1959000,3432000,0
"11903",32,-1979000,4182000,0
"111640",729,-499000,1702000,0
"36114",211,-1739000,3422000,0
"126144",435,631000,1242000,0
"6160",56,-1849000,4412000,0
"146093",118,451000,422000,0
"82220",353,-1359000,2432000,0
"148940",79,-209000,282000,0
"22804",3581,-1899000,3802000,0
"5473",25,-1919000,4442000,0
"147451",3612,-659000,352000,0
"8732",79,-1669000,4302000,0
"6706",53,-929000,4392000,0
"138663",106,311000,772000,0
"108600",370,601000,1792000,0
"149466",3024,-969000,252000,0
"14392",382,-1539000,4092000,0
"131312",91,161000,1062000,0
"97318",3158,-1309000,2082000,0
"135732",624,961000,902000,0
"8572",53,-849000,4312000,0
"126491",573,1151000,1232000,0
"105615",184,141000,1872000,0
"22413",272,661000,3822000,0
"18291",886,-1819000,3952000,0
"123200",613,1221000,1342000,0
"148155",44,111000,322000,0
"137980",87,121000,802000,0
"122194",113,281000,1372000,0
"112331",362,-339000,1682000,0
"15193",2555,-1669000,4062000,0
"122870",457,951000,1352000,0
"116198",3814,-809000,1562000,0
"51245",98,-1289000,3072000,0
"28075",3108,-2019000,3642000,0
"31597",168,-1379000,3542000,0
"144410",265,411000,502000,0
"8048",127,-1279000,4332000,0
"115707",489,641000,1582000,0
"6460",92,-1119000,4402000,0
"135509",712,1191000,912000,0
"10836",2212,-1639000,4222000,0
"142481",72,51000,592000,0
"11147",127,-1299000,4212000,0
"134424",307,471000,952000,0
"141480",550,571000,642000,0
"14829",112,121000,4082000,0
"101670",4061,-1119000,1972000,0
"143181",959,751000,562000,0
"25111",610,-1999000,3732000,0
"144414",263,451000,502000,0
"148242",6,981000,322000,0
"120382",350,501000,1432000,0
"11070",0,-2069000,4212000,0
"55802",250,1151000,2982000,0
"129066",400,721000,1142000,0
"96951",770,-959000,2092000,0
"10286",1776,-1569000,4242000,0
"146166",3424,-919000,412000,0
"21547",317,-1649000,3842000,0
"117566",92,281000,1522000,0
"12493",2494,-1509000,4162000,0
"124984",422,951000,1282000,0
"6851",495,-1739000,4382000,0
"15769",213,-1459000,4042000,0
"114747",732,751000,1612000,0
"108780",2701,-1189000,1782000,0
"143794",421,581000,532000,0
"21570",225,-1419000,3842000,0
"130128",218,-169000,1102000,0
"11370",2152,-1819000,4202000,0
"20903",3632,-1849000,3862000,0
"148339",66,-109000,312000,0
"10838",2292,-1619000,4222000,0
"133958",1057,1331000,972000,0
"128681",267,-249000,1152000,0
"110599",2048,-609000,1732000,0
"134143",252,421000,962000,0
"117753",2210,-979000,1512000,0
"128527",504,1101000,1162000,0
"147314",35,61000,362000,0
"10595",119,-1269000,4232000,0
"3247",111,-1809000,4552000,0
"26133",238,-1719000,3702000,0
"124960",351,711000,1282000,0
"110438",904,1261000,1742000,0
"2581",532,-1569000,4592000,0
"11988",128,-1129000,4182000,0
"10813",1456,-1869000,4222000,0
"6654",629,-1449000,4392000,0
"126938",287,-249000,1212000,0
"16564",300,-1949000,4012000,0
"134257",0,1561000,962000,0
"6569",130,-29000,4402000,0
"15645",84,81000,4052000,0
"72894",152,-79000,2632000,0
"98163",613,-859000,2062000,0
"77099",246,-1089000,2542000,0
"9449",2723,-1839000,4272000,0
"137275",163,-159000,832000,0
"9690",39,-2039000,4262000,0
"133151",128,1581000,1002000,0
"33366",390,-1979000,3492000,0
"59199",225,1101000,2912000,0
"112334",333,-309000,1682000,0
"15753",3373,-1619000,4042000,0
"3254",37,-1739000,4552000,0
"16775",123,161000,4012000,0
"96231",199,-59000,2112000,0
"63102",284,381000,2832000,0
"23441",14,-2139000,3782000,0
"34207",140,-1189000,3472000,0
"14091",1217,-1839000,4102000,0
"666",429,-1589000,4712000,0
"133642",614,941000,982000,0
"26802",224,-1639000,3682000,0
"15150",94,611000,4072000,0
"131671",324,881000,1052000,0
"29111",227,-1579000,3612000,0
"141419",100,-39000,642000,0
"149558",50,-49000,252000,0
"135907",69,261000,892000,0
"135588",805,-479000,902000,0
"30826",303,-1909000,3562000,0
"8940",7,-2029000,4292000,0
"112808",680,1101000,1672000,0
"1580",117,-1519000,4652000,0
"135195",337,521000,922000,0
"20904",3274,-1839000,3862000,0
"114250",4372,-949000,1622000,0
"11642",2393,-1849000,4192000,0
"126054",329,-269000,1242000,0
"113588",4732,-999000,1642000,0
"96969",188,-779000,2092000,0
"147222",3579,-859000,362000,0
"136497",8,1321000,872000,0
"25474",257,-1679000,3722000,0
"140841",198,521000,672000,0
"6161",30,-1839000,4412000,0
"121289",119,381000,1402000,0
"124697",503,1081000,1292000,0
"9503",129,-1299000,4272000,0
"35394",121,-1019000,3442000,0
"132585",542,1501000,1022000,0
"14350",188,-1959000,4092000,0
"118216",442,521000,1502000,0
"9533",83,-999000,4272000,0
"22182",304,-1649000,3822000,0
"145884",183,461000,432000,0
"69547",524,451000,2702000,0
"111242",4854,-1069000,1712000,0
"133400",754,1291000,992000,0
"24774",446,-2059000,3742000,0
"143800",443,641000,532000,0
"102678",1153,1231000,1952000,0
"7153",61,-969000,4372000,0
"131140",871,1311000,1072000,0
"143539",63,131000,542000,0
"85472",151,-799000,2362000,0
"2393",114,-1759000,4602000,0
"143374",289,581000,552000,0
"142058",79,21000,612000,0
"36981",136,-1089000,3402000,0
"124471",477,1831000,1302000,0
"23063",253,691000,3802000,0
"30070",154,-2299000,3582000,0
"30093",1657,-2069000,3582000,0
"19927",232,201000,3902000,0
"4430",124,-1699000,4492000,0
"133262",160,-89000,992000,0
"130526",521,931000,1092000,0
"127504",1145,-429000,1192000,0
"19410",58,1011000,3922000,0
"125962",866,1771000,1252000,0
"92410",203,-979000,2202000,0
"10073",80,-919000,4252000,0
"122218",364,521000,1372000,0
"37715",252,-1879000,3382000,0
"139541",278,391000,732000,0
"11641",1577,-1859000,4192000,0
"100986",274,-189000,1992000,0
"111680",284,-99000,1702000,0
"108613",512,731000,1792000,0
"16642",164,-1169000,4012000,0
"31959",174,-1349000,3532000,0
"115588",2445,-549000,1582000,0
"14681",153,-1359000,4082000,0
"6856",533,-1689000,4382000,0
"12836",920,-789000,4152000,0
"135386",145,-39000,912000,0
"140799",78,101000,672000,0
"9308",408,-799000,4282000,0
"70977",194,151000,2672000,0
"122199",141,331000,1372000,0
"99696",4640,-1349000,2022000,0
"144006",441,591000,522000,0
"121754",89,1981000,1392000,0
"5270",20,-1779000,4452000,0
"143105",77,-9000,562000,0
"120235",1678,-969000,1432000,0
"130231",445,861000,1102000,0
"131434",826,1381000,1062000,0
"12528",124,-1159000,4162000,0
"129565",157,-49000,1122000,0
"23135",3211,-1889000,3792000,0
"5715",71,-1749000,4432000,0
"146789",855,-989000,382000,0
"130802",389,811000,1082000,0
"115862",2283,-999000,1572000,0
"113918",5064,-989000,1632000,0
"9885",544,-89000,4262000,0
"22115",206,861000,3832000,0
"9492",503,-1409000,4272000,0
"146915",70,271000,382000,0
"138650",74,181000,772000,0
"140151",95,21000,702000,0
"124447",1413,1591000,1302000,0
"9454",1671,-1789000,4272000,0
"34925",204,-1789000,3452000,0
"142090",90,341000,612000,0
"10990",609,-99000,4222000,0
"8448",317,-2089000,4312000,0
"145207",64,-19000,462000,0
"118321",650,1571000,1502000,0
"103367",367,431000,1932000,0
"16602",268,-1569000,4012000,0
"137962",133,-59000,802000,0
"121567",101,111000,1392000,0
"108501",213,-389000,1792000,0
"110391",671,791000,1742000,0
"16325",184,-1519000,4022000,0
"8920",52,211000,4302000,0
"118923",885,1341000,1482000,0
"145071",770,721000,472000,0
"9294",71,-939000,4282000,0
"7099",2093,-1509000,4372000,0
"2230",69,-1699000,4612000,0
"34924",203,-1799000,3452000,0
"22813",895,-1809000,3802000,0
"101490",257,961000,1982000,0
"91567",193,-969000,2222000,0
"135890",104,91000,892000,0
"114306",1977,-389000,1622000,0
"13259",71,-1989000,4132000,0
"99723",4303,-1079000,2022000,0
"141005",84,41000,662000,0
"9996",114,-1689000,4252000,0
"125459",451,-289000,1262000,0
"122303",1031,1371000,1372000,0
"6226",98,-1189000,4412000,0
"144642",466,631000,492000,0
"128601",201,1841000,1162000,0
"27408",137,-2129000,3662000,0
"12560",1249,-839000,4162000,0
"130149",121,41000,1102000,0
"124991",507,1021000,1282000,0
"11190",196,-869000,4212000,0
"73694",1337,-1729000,2612000,0
"16615",188,-1439000,4012000,0
"117568",95,301000,1522000,0
"147504",71,-129000,352000,0
"9712",2141,-1819000,4262000,0
"98530",4845,-1159000,2052000,0
"123253",251,1751000,1342000,0
"23825",286,-1609000,3772000,0
"118986",191,1971000,1482000,0
"11091",2022,-1859000,4212000,0
"99568",813,1311000,2032000,0
"95294",4416,-1249000,2132000,0
"109714",736,1041000,1762000,0
"111123",979,1171000,1722000,0
"84995",347,-1059000,2372000,0
"16249",205,541000,4032000,0
"71364",185,-829000,2662000,0
"146584",3339,-939000,392000,0
"32340",126,-1139000,3522000,0
"14884",0,-2049000,4072000,0
"89419",354,-1049000,2272000,0
"6405",60,-1669000,4402000,0
"29086",244,-1829000,3612000,0
"113726",130,381000,1642000,0
"23477",1845,-1779000,3782000,0
"21735",251,231000,3842000,0
"116097",596,1351000,1572000,0
"17705",93,-1969000,3972000,0
"71494",458,471000,2662000,0
"146158",388,-999000,412000,0
"24806",249,-1739000,3742000,0
"9785",85,-1089000,4262000,0
"30468",275,-1899000,3572000,0
"35794",106,-969000,3432000,0
"32233",214,-2209000,3522000,0
"25470",220,-1719000,3722000,0
"115284",1415,-379000,1592000,0
"124678",354,891000,1292000,0
"112060",114,311000,1692000,0
"15489",160,-1479000,4052000,0
"6680",100,-1189000,4392000,0
"40268",116,-969000,3322000,0
"121607",276,511000,1392000,0
"43179",107,-959000,3252000,0
"144263",15,1051000,512000,0
"107902",350,861000,1812000,0
"16305",454,-1719000,4022000,0
"130587",1100,1541000,1092000,0
"141903",600,581000,622000,0
"88108",341,-1089000,2302000,0
"115990",97,281000,1572000,0
"131022",101,131000,1072000,0
"108310",914,1311000,1802000,0
"133312",346,411000,992000,0
"70040",322,511000,2692000,0
"138241",303,501000,792000,0
"17061",134,171000,4002000,0
"33074",110,-1149000,3502000,0
"19930",224,231000,3902000,0
"150056",810,-1029000,222000,0
"26829",205,-1369000,3682000,0
"133444",22,1731000,992000,0
"140849",572,601000,672000,0
"64189",180,1161000,2812000,0
"107735",2499,-809000,1812000,0
"98387",451,1381000,2062000,0
"9031",96,-1119000,4292000,0
"108205",112,261000,1802000,0
"129577",112,71000,1122000,0
"125514",143,261000,1262000,0
"133984",47,1591000,972000,0
"9958",467,-2069000,4252000,0
"144424",269,551000,502000,0
"20003",1331,-1939000,3892000,0
"91609",138,-549000,2222000,0
"127670",644,1231000,1192000,0
"144627",126,481000,492000,0
"10618",106,-1039000,4232000,0
"125538",433,501000,1262000,0
"117556",105,181000,1522000,0
"9617",1514,-159000,4272000,0
"6446",125,-1259000,4402000,0
"1551",33,-1809000,4652000,0
"140024",897,901000,712000,0
"139773",316,551000,722000,0
"12187",618,-1859000,4172000,0
"143329",55,131000,552000,0
"78986",270,-1079000,2502000,0
"116002",133,401000,1572000,0
"17469",194,-1459000,3982000,0
"122788",98,131000,1352000,0
"122316",706,1501000,1372000,0
"137407",64,1161000,832000,0
"119464",679,551000,1462000,0
"113661",308,-269000,1642000,0
"142263",92,-29000,602000,0
"1571",104,-1609000,4652000,0
"86332",398,-1159000,2342000,0
"145831",64,-69000,432000,0
"35323",224,-1729000,3442000,0
"121283",107,321000,1402000,0
"117876",89,251000,1512000,0
"119057",2068,-429000,1472000,0
"9992",345,-1729000,4252000,0
"143596",519,701000,542000,0
"17336",162,71000,3992000,0
"121399",685,1481000,1402000,0
"97380",162,-689000,2082000,0
"26757",643,-2089000,3682000,0
"147825",27,981000,342000,0
"30536",139,-1219000,3572000,0
"15085",105,-39000,4072000,0
"132558",602,1231000,1022000,0
"107225",912,1401000,1832000,0
"9142",115,-9000,4292000,0
"143131",70,251000,562000,0
"20024",2675,-1729000,3892000,0
"11397",2693,-1549000,4202000,0
"147360",287,521000,362000,0
"126351",298,-249000,1232000,0
"15992",22,-2029000,4032000,0
"42215",1276,-2049000,3272000,0
"108290",1025,1111000,1802000,0
"34888",2554,-2159000,3452000,0
"31557",232,-1779000,3542000,0
"4243",41,-1509000,4502000,0
"8465",1745,-1919000,4312000,0
"13025",2869,-1609000,4142000,0
"37801",108,-1019000,3382000,0
"35667",111,-2239000,3432000,0
"7764",637,-1739000,4342000,0
"110263",208,-489000,1742000,0
"108404",1561,-1359000,1792000,0
"18612",202,-1459000,3942000,0
"26754",307,-2119000,3682000,0
"14909",3982,-1799000,4072000,0
"12454",2824,-1899000,4162000,0
"9298",50,-899000,4282000,0
"34931",187,-1729000,3452000,0
"108536",265,-39000,1792000,0
"46538",1357,-2199000,3172000,0
"136724",87,1231000,862000,0
"89455",164,-689000,2272000,0
"44879",142,-1099000,3212000,0
"107363",3965,-879000,1822000,0
"147396",1024,881000,362000,0
"82240",359,-1159000,2432000,0
"921",31,-1719000,4692000,0
"106100",878,1251000,1862000,0
"139947",73,131000,712000,0
"122022",776,1611000,1382000,0
"122969",171,1941000,1352000,0
"9777",100,-1169000,4262000,0
"149674",4427,-879000,242000,0
"127082",690,1191000,1212000,0
"100915",1400,-899000,1992000,0
"8498",1434,-1589000,4312000,0
"133557",109,91000,982000,0
"130561",650,1281000,1092000,0
"13380",177,-779000,4132000,0
"8051",117,-1249000,4332000,0
"127137",879,1741000,1212000,0
"111252",4495,-969000,1712000,0
"107746",1554,-699000,1812000,0
"143530",67,41000,542000,0
"116401",845,1221000,1562000,0
"147308",65,1000,362000,0
"29105",202,-1639000,3612000,0
"45752",98,-1069000,3192000,0
"129006",104,121000,1142000,0
"924",1868,-1689000,4692000,0
"116356",689,771000,1562000,0
"112789",835,911000,1672000,0
"45315",56,-1049000,3202000,0
"134744",638,1041000,942000,0
"122020",765,1591000,1382000,0
"132884",254,1691000,1012000,0
"7833",78,-1049000,4342000,0
"134784",968,1441000,942000,0
"129654",443,841000,1122000,0
"130095",4105,-499000,1102000,0
"90394",458,91000,2252000,0
"22175",426,-1719000,3822000,0
"67377",263,-1699000,2742000,0
"144603",70,241000,492000,0
"135139",140,-39000,922000,0
"34143",249,-1829000,3472000,0
"134997",623,1031000,932000,0
"9193",525,-1949000,4282000,0
"12782",140,-1329000,4152000,0
"139893",442,-409000,712000,0
"135631",141,-49000,902000,0
"118660",594,1831000,1492000,0
"133412",536,1411000,992000,0
"12181",2545,-1919000,4172000,0
"128412",168,-49000,1162000,0
"137984",81,161000,802000,0
"45298",111,-1219000,3202000,0
"108153",269,-259000,1802000,0
"128377",1196,-399000,1162000,0
"8028",1528,-1479000,4332000,0
"130153",111,81000,1102000,0
"11467",329,-849000,4202000,0
"139561",242,591000,732000,0
"118927",988,1381000,1482000,0
"98535",4638,-1109000,2052000,0
"12739",657,-1759000,4152000,0
"103076",513,1361000,1942000,0
"129932",325,741000,1112000,0
"16582",545,-1769000,4012000,0
"134652",99,121000,942000,0
"141897",249,521000,622000,0
"18907",224,-1369000,3932000,0
"15999",68,-1959000,4032000,0
"143944",74,-29000,522000,0
"8547",94,-1099000,4312000,0
"137189",0,1271000,842000,0
"12449",128,-1949000,4162000,0
"129671",512,1011000,1122000,0
"15698",119,611000,4052000,0
"15813",114,-1019000,4042000,0
"24059",278,731000,3772000,0
"20581",17,-2039000,3872000,0
"141240",70,281000,652000,0
"147017",2732,-809000,372000,0
"34978",99,-1259000,3452000,0
"15770",194,-1449000,4042000,0
"121372",938,1211000,1402000,0
"2736",88,-1719000,4582000,0
"6612",59,-1869000,4392000,0
"19472",238,-1459000,3912000,0
"105333",625,1071000,1882000,0
"141237",68,251000,652000,0
"16829",94,941000,4012000,0
"27819",193,-1299000,3652000,0
"141288",988,761000,652000,0
"56284",187,1111000,2972000,0
"141694",518,601000,632000,0
"684",59,-1379000,4712000,0
"138039",438,711000,802000,0
"29749",1384,-1989000,3592000,0
"125633",937,1451000,1262000,0
"79453",295,-1099000,2492000,0
"11979",120,-1219000,4182000,0
"142898",76,21000,572000,0
"123482",516,1011000,1332000,0
"140369",87,61000,692000,0
"14669",181,-1479000,4082000,0
"5057",19,-1759000,4462000,0
"24802",986,-1779000,3742000,0
"17468",203,-1469000,3982000,0
"122757",324,-179000,1352000,0
"25431",37,-2109000,3722000,0
"144590",43,111000,492000,0
"139236",1651,-499000,742000,0
"117458",3742,-799000,1522000,0
"104214",818,1251000,1912000,0
"128782",307,761000,1152000,0
"106835",1019,1181000,1842000,0
"112924",2776,-1049000,1662000,0
"21154",321,661000,3862000,0
"130735",98,141000,1082000,0
"76561",634,-1729000,2552000,0
"122754",375,-209000,1352000,0
"75217",173,-879000,2582000,0
"203",58,-1509000,4772000,0
"17618",104,31000,3982000,0
"132004",1357,1351000,1042000,0
"3282",2,-1459000,4552000,0
"111238",3005,-1109000,1712000,0
"34596",103,-1179000,3462000,0
"124699",483,1101000,1292000,0
"78981",300,-1129000,2502000,0
"142890",94,-59000,572000,0
"15208",200,-1519000,4062000,0
"131672",332,891000,1052000,0
"105891",2447,-839000,1862000,0
"9512",102,-1209000,4272000,0
"94499",253,-959000,2152000,0
"94453",777,-1419000,2152000,0
"120776",1048,1371000,1422000,0
"10995",512,-49000,4222000,0
"79038",153,-559000,2502000,0
"34518",329,-1959000,3462000,0
"148655",766,-1039000,292000,0
"143962",66,151000,522000,0
"20027",1184,-1699000,3892000,0
"3802",73,-1899000,4522000,0
"143763",72,271000,532000,0
"438",263,-1689000,4732000,0
"136806",214,-259000,852000,0
"70973",303,111000,2672000,0
"16876",3455,-1679000,4002000,0
"24781",656,-1989000,3742000,0
"23449",71,-2059000,3782000,0
"93654",372,-1109000,2172000,0
"115391",858,691000,1592000,0
"103407",290,831000,1932000,0
"27419",2447,-2019000,3662000,0
"148658",1102,-1009000,292000,0
"142543",580,671000,592000,0
"94523",165,-719000,2152000,0
"29751",468,-1969000,3592000,0
"71499",567,521000,2662000,0
"14349",83,-1969000,4092000,0
"19362",243,311000,3922000,0
"7741",921,-1969000,4342000,0
"117580",138,421000,1522000,0
"127360",433,1051000,1202000,0
"5474",57,-1909000,4442000,0
"29065",3422,-2039000,3612000,0
"130545",578,1121000,1092000,0
"30166",205,-1339000,3582000,0
"146112",482,641000,422000,0
"135495",642,1051000,912000,0
"104508",182,391000,1902000,0
"130285",816,1401000,1102000,0
"135618",181,-179000,902000,0
"10182",54,171000,4252000,0
"137917",1753,-509000,802000,0
"146287",73,291000,412000,0
"1913",109,-1529000,4632000,0
"116324",163,451000,1562000,0
"30539",159,-1189000,3572000,0
"11416",162,-1359000,4202000,0
"15986",15,981000,4042000,0
"15924",98,91000,4042000,0
"96135",643,-1019000,2112000,0
"126853",520,1831000,1222000,0
"56769",197,1111000,2962000,0
"4821",0,-1989000,4472000,0
"31558",220,-1769000,3542000,0
"19989",29,1041000,3902000,0
"96909",3057,-1379000,2092000,0
"18536",207,631000,3952000,0
"139102",123,331000,752000,0
"123781",455,971000,1322000,0
"146143",1190,951000,422000,0
"35291",1488,-2049000,3442000,0
"22835",263,-1589000,3802000,0
"4825",63,-1949000,4472000,0
"18047",243,-1409000,3962000,0
"90283",270,-1019000,2252000,0
"138201",89,101000,792000,0
"111658",301,-319000,1702000,0
"126556",1611,1801000,1232000,0
"150156",57,-29000,222000,0
"91997",209,-899000,2212000,0
"110087",905,1251000,1752000,0
"91136",297,-1029000,2232000,0
"11138",197,-1389000,4212000,0
"92817",292,-1119000,2192000,0
"149560",63,-29000,252000,0
"113582",1131,-1059000,1642000,0
"70971",134,91000,2672000,0
"86353",295,-949000,2342000,0
"104338",5049,-1309000,1902000,0
"147217",5367,-909000,362000,0
"126855",473,1851000,1222000,0
"109940",258,-219000,1752000,0
"35265",120,-2309000,3442000,0
"129733",769,1631000,1122000,0
"98130",4602,-1189000,2062000,0
"116182",3303,-969000,1562000,0
"102847",4312,-929000,1942000,0
"140835",309,461000,672000,0
"137769",71,251000,812000,0
"15938",127,231000,4042000,0
"99351",1233,-859000,2032000,0
"5265",19,-1829000,4452000,0
"91563",250,-1009000,2222000,0
"41391",1095,-2029000,3292000,0
"136315",999,-499000,872000,0
"10256",1220,-1869000,4242000,0
"108854",210,-449000,1782000,0
"12750",2247,-1649000,4152000,0
"42314",112,-1059000,3272000,0
"11104",145,-1729000,4212000,0
"100914",1636,-909000,1992000,0
"137692",1160,-519000,812000,0
"1238",1228,-1629000,4672000,0
"125288",467,991000,1272000,0
"120110",491,851000,1442000,0
"117570",101,321000,1522000,0
"98235",193,-139000,2062000,0
"13854",236,-1489000,4112000,0
"84539",336,-1089000,2382000,0
"114109",724,921000,1632000,0
"140786",97,-29000,672000,0
"6001",91,-1159000,4422000,0
"13249",78,631000,4142000,0
"33090",122,-989000,3502000,0
"139023",656,-459000,752000,0
"117925",708,741000,1512000,0
"109195",996,-599000,1772000,0
"138881",114,301000,762000,0
"8265",3614,-1509000,4322000,0
"86779",392,-1139000,2332000,0
"36970",143,-1199000,3402000,0
"555",478,-1509000,4722000,0
"15455",2675,-1819000,4052000,0
"1736",89,-1629000,4642000,0
"42313",134,-1069000,3272000,0
"117280",377,561000,1532000,0
"72307",218,-1109000,2642000,0
"70800",185,-1619000,2672000,0
"133838",101,131000,972000,0
"33073",103,-1159000,3502000,0
"19767",167,-1399000,3902000,0
"28442",187,-1629000,3632000,0
"111942",3885,-869000,1692000,0
"28094",234,-1829000,3642000,0
"9729",187,-1649000,4262000,0
"10364",1149,-789000,4242000,0
"126964",134,11000,1212000,0
"85892",378,-1089000,2352000,0
"121285",103,341000,1402000,0
"87670",345,-1069000,2312000,0
"83164",366,-1139000,2412000,0
"20032",416,-1649000,3892000,0
"29050",62,-2189000,3612000,0
"10321",101,-1219000,4242000,0
"9255",141,-1329000,4282000,0
"107210",1081,1251000,1832000,0
"56760",363,1021000,2962000,0
"98561",551,-849000,2052000,0
"29405",3433,-1999000,3602000,0
"10350",75,-929000,4242000,0
"124579",198,-99000,1292000,0
"13851",641,-1519000,4112000,0
"9064",689,-789000,4292000,0
