"","x","y","strat","Presence"
"7476",-1815500,3727500,0.8,0
"7477",1064500,3878500,0.8,0
"7478",-2019500,3436500,0.8,0
"7479",-258500,4201500,0.8,0
"7480",1057500,3851500,0.8,0
"7481",-1725500,4440500,0.8,0
"7482",-1705500,2658500,0.8,0
"7483",-1702500,3766500,0.8,0
"7484",-1951500,3318500,0.8,0
"7485",-2051500,3731500,0.8,0
"7486",-2046500,3719500,0.8,0
"7487",-1541500,3941500,0.8,0
"7488",-1510500,4131500,0.8,0
"7489",-1437500,4309500,0.8,0
"7490",-1258500,3397500,0.8,0
"7491",1025500,4029500,0.8,0
"7492",-2090500,4249500,0.8,0
"7493",-661500,4200500,0.8,0
"7494",-1975500,4338500,0.8,0
"7495",-1230500,3499500,0.8,0
"7496",-586500,3999500,0.8,0
"7497",-1809500,4321500,0.8,0
"7498",-2029500,3298500,0.8,0
"7499",-1592500,3999500,0.8,0
"7500",-765500,4356500,0.8,0
"7501",-1702500,3734500,0.8,0
"7502",-1918500,4079500,0.8,0
"7503",-639500,4207500,0.8,0
"7504",-2125500,3598500,0.8,0
"7505",-2118500,3758500,0.8,0
"7506",-2076500,4397500,0.8,0
"7507",-1215500,3408500,0.8,0
"7508",-1869500,3615500,0.8,0
"7509",-1602500,4033500,0.8,0
"7510",-1936500,3305500,0.8,0
"7511",-1930500,3637500,0.8,0
"7512",-804500,4108500,0.8,0
"7513",-2018500,3286500,0.8,0
"7514",1043500,4007500,0.8,0
"7515",-569500,3376500,0.8,0
"7516",-754500,4028500,0.8,0
"7517",-1819500,3718500,0.8,0
"7518",-2013500,3413500,0.8,0
"7519",-1718500,3669500,0.8,0
"7520",-2019500,3239500,0.8,0
"7521",-1210500,3335500,0.8,0
"7522",-2014500,3371500,0.8,0
"7523",-1995500,3400500,0.8,0
"7524",-1263500,3429500,0.8,0
"7525",-756500,4032500,0.8,0
"7526",-1758500,4221500,0.8,0
"7527",-2003500,4273500,0.8,0
"7528",-1261500,3378500,0.8,0
"7529",-1750500,4361500,0.8,0
"7530",-1464500,4350500,0.8,0
"7531",-1903500,3629500,0.8,0
"7532",-1964500,3366500,0.8,0
"7533",-741500,4021500,0.8,0
"7534",-2015500,3374500,0.8,0
"7535",-1759500,4226500,0.8,0
"7536",-1911500,3648500,0.8,0
"7537",-1908500,4145500,0.8,0
"7538",-1745500,3671500,0.8,0
"7539",-1126500,2122500,0.8,0
"7540",-1986500,3418500,0.8,0
"7541",-1994500,3324500,0.8,0
"7542",-1198500,3450500,0.8,0
"7543",-1970500,3989500,0.8,0
"7544",-1139500,3492500,0.8,0
"7545",-1768500,3649500,0.8,0
"7546",-1793500,3737500,0.8,0
"7547",-1636500,3988500,0.8,0
"7548",-670500,4118500,0.8,0
"7549",-2061500,3682500,0.8,0
"7550",-1618500,4011500,0.8,0
"7551",-1304500,3517500,0.8,0
"7552",-2027500,4262500,0.8,0
"7553",-2131500,3781500,0.8,0
"7554",-1861500,3630500,0.8,0
"7555",-2022500,3387500,0.8,0
"7556",-1892500,3598500,0.8,0
"7557",-2019500,3454500,0.8,0
"7558",-743500,4033500,0.8,0
"7559",-1918500,4076500,0.8,0
"7560",-1918500,3636500,0.8,0
"7561",-1703500,2651500,0.8,0
"7562",-1244500,3415500,0.8,0
"7563",-1919500,3580500,0.8,0
"7564",-1790500,4325500,0.8,0
"7565",-1957500,3271500,0.8,0
"7566",-650500,4085500,0.8,0
"7567",-754500,4039500,0.8,0
"7568",-1246500,3470500,0.8,0
"7569",-1946500,4316500,0.8,0
"7570",-1639500,3983500,0.8,0
"7571",-757500,4019500,0.8,0
"7572",-1623500,3956500,0.8,0
"7573",-1795500,3668500,0.8,0
"7574",-690500,4044500,0.8,0
"7575",-1885500,3611500,0.8,0
"7576",-1449500,4381500,0.8,0
"7577",-1775500,3695500,0.8,0
"7578",-766500,3394500,0.8,0
"7579",-823500,4094500,0.8,0
"7580",-1926500,3278500,0.8,0
"7581",-301500,4179500,0.8,0
"7582",-1233500,3459500,0.8,0
"7583",-741500,4014500,0.8,0
"7584",-1733500,4342500,0.8,0
"7585",-1715500,3739500,0.8,0
"7586",-1972500,4318500,0.8,0
"7587",-1784500,3636500,0.8,0
"7588",-1135500,3494500,0.8,0
"7589",-2007500,3422500,0.8,0
"7590",-1258500,3374500,0.8,0
"7591",-1755500,4209500,0.8,0
"7592",-1815500,4350500,0.8,0
"7593",-2099500,3774500,0.8,0
"7594",-1773500,3664500,0.8,0
"7595",-2046500,3359500,0.8,0
"7596",-2058500,4257500,0.8,0
"7597",-1272500,3476500,0.8,0
"7598",-1545500,4008500,0.8,0
"7599",-1958500,3845500,0.8,0
"7600",-1980500,3278500,0.8,0
"7601",-567500,3341500,0.8,0
"7602",-1988500,3274500,0.8,0
"7603",-440500,4264500,0.8,0
"7604",-1164500,2148500,0.8,0
"7605",-571500,3980500,0.8,0
"7606",-1968500,3296500,0.8,0
"7607",-428500,4248500,0.8,0
"7608",1035500,3993500,0.8,0
"7609",1059500,3909500,0.8,0
"7610",-278500,4181500,0.8,0
"7611",-2037500,3744500,0.8,0
"7612",-698500,3730500,0.8,0
"7613",-1982500,4289500,0.8,0
"7614",-2029500,3418500,0.8,0
"7615",-2016500,3252500,0.8,0
"7616",-1548500,4015500,0.8,0
"7617",-1892500,3629500,0.8,0
"7618",-421500,4265500,0.8,0
"7619",-1680500,3783500,0.8,0
"7620",-431500,4258500,0.8,0
"7621",-1863500,3582500,0.8,0
"7622",-1698500,2605500,0.8,0
"7623",-1707500,4336500,0.8,0
"7624",-1911500,3667500,0.8,0
"7625",-1470500,4339500,0.8,0
"7626",-1997500,3342500,0.8,0
"7627",-1793500,3655500,0.8,0
"7628",-1923500,4193500,0.8,0
"7629",-1811500,3740500,0.8,0
"7630",-1899500,3584500,0.8,0
"7631",-1621500,4007500,0.8,0
"7632",-2160500,3561500,0.8,0
"7633",-1551500,4071500,0.8,0
"7634",-655500,3995500,0.8,0
"7635",-1524500,2426500,0.8,0
"7636",-1677500,2552500,0.8,0
"7637",-1585500,3958500,0.8,0
"7638",-2060500,4362500,0.8,0
"7639",-865500,4125500,0.8,0
"7640",-830500,4091500,0.8,0
"7641",-1910500,4115500,0.8,0
"7642",-1852500,4338500,0.8,0
"7643",-1806500,3659500,0.8,0
"7644",-1994500,3300500,0.8,0
"7645",-1050500,3519500,0.8,0
"7646",-840500,4180500,0.8,0
"7647",-634500,4186500,0.8,0
"7648",-2123500,3778500,0.8,0
"7649",-1722500,4402500,0.8,0
"7650",-2010500,4242500,0.8,0
"7651",-1884500,3569500,0.8,0
"7652",-1563500,3941500,0.8,0
"7653",-441500,4144500,0.8,0
"7654",-581500,4010500,0.8,0
"7655",-1538500,3991500,0.8,0
"7656",-2038500,4228500,0.8,0
"7657",-2012500,3427500,0.8,0
"7658",1055500,3879500,0.8,0
"7659",-709500,4248500,0.8,0
"7660",-1733500,3644500,0.8,0
"7661",-2102500,3752500,0.8,0
"7662",-1940500,3282500,0.8,0
"7663",-1592500,4005500,0.8,0
"7664",1081500,3837500,0.8,0
"7665",-1604500,4033500,0.8,0
"7666",-1954500,3950500,0.8,0
"7667",-1655500,2473500,0.8,0
"7668",-1613500,4040500,0.8,0
"7669",-1804500,3640500,0.8,0
"7670",-265500,4179500,0.8,0
"7671",-1908500,3611500,0.8,0
"7672",-1542500,4008500,0.8,0
"7673",-2043500,4268500,0.8,0
"7674",-1737500,4339500,0.8,0
"7675",-2031500,4248500,0.8,0
"7676",-1928500,3634500,0.8,0
"7677",-844500,4090500,0.8,0
"7678",-1591500,4057500,0.8,0
"7679",-1717500,3723500,0.8,0
"7680",-1737500,2670500,0.8,0
"7681",-2090500,3741500,0.8,0
"7682",-303500,4176500,0.8,0
"7683",-1767500,3737500,0.8,0
"7684",1035500,4005500,0.8,0
"7685",-2041500,3391500,0.8,0
"7686",-1526500,2428500,0.8,0
"7687",-1807500,4317500,0.8,0
"7688",-1215500,3409500,0.8,0
"7689",-2178500,3561500,0.8,0
"7690",-1566500,4017500,0.8,0
"7691",-1824500,3709500,0.8,0
"7692",-1557500,4021500,0.8,0
"7693",-947500,3735500,0.8,0
"7694",-665500,3990500,0.8,0
"7695",-594500,3368500,0.8,0
"7696",-2014500,3468500,0.8,0
"7697",-1796500,3614500,0.8,0
"7698",-1774500,4208500,0.8,0
"7699",-1912500,3574500,0.8,0
"7700",-2114500,3707500,0.8,0
"7701",-584500,4015500,0.8,0
"7702",-1941500,3314500,0.8,0
"7703",-441500,4133500,0.8,0
"7704",-2159500,3554500,0.8,0
"7705",-1216500,3399500,0.8,0
"7706",-1961500,3361500,0.8,0
"7707",-2068500,4265500,0.8,0
"7708",-1715500,2595500,0.8,0
"7709",-2124500,3701500,0.8,0
"7710",-1508500,4085500,0.8,0
"7711",-1568500,3962500,0.8,0
"7712",-1725500,4355500,0.8,0
"7713",-1960500,3298500,0.8,0
"7714",-1974500,3975500,0.8,0
"7715",-1852500,4303500,0.8,0
"7716",-1963500,3354500,0.8,0
"7717",-1756500,4399500,0.8,0
"7718",-1926500,3282500,0.8,0
"7719",-1733500,2668500,0.8,0
"7720",-1608500,4274500,0.8,0
"7721",-945500,3758500,0.8,0
"7722",-2122500,4304500,0.8,0
"7723",-1852500,3596500,0.8,0
"7724",-661500,4201500,0.8,0
"7725",-710500,3721500,0.8,0
"7726",-2099500,4276500,0.8,0
"7727",-1812500,3678500,0.8,0
"7728",-1207500,3465500,0.8,0
"7729",-648500,4119500,0.8,0
"7730",-1655500,2488500,0.8,0
"7731",1005500,4042500,0.8,0
"7732",-642500,4265500,0.8,0
"7733",-1592500,4012500,0.8,0
"7734",-1101500,3488500,0.8,0
"7735",-1231500,3434500,0.8,0
"7736",-513500,3952500,0.8,0
"7737",-2001500,4297500,0.8,0
"7738",-1555500,4006500,0.8,0
"7739",-1740500,3684500,0.8,0
"7740",-941500,3767500,0.8,0
"7741",-1832500,3706500,0.8,0
"7742",-1501500,4119500,0.8,0
"7743",-1191500,3433500,0.8,0
"7744",-1444500,4343500,0.8,0
"7745",-1258500,3412500,0.8,0
"7746",-1201500,3469500,0.8,0
"7747",-555500,4172500,0.8,0
"7748",-1714500,4435500,0.8,0
"7749",-1697500,3750500,0.8,0
"7750",-1863500,3624500,0.8,0
"7751",-691500,3995500,0.8,0
"7752",-1522500,4099500,0.8,0
"7753",-696500,4012500,0.8,0
"7754",-1554500,3970500,0.8,0
"7755",-1541500,3927500,0.8,0
"7756",-2037500,3372500,0.8,0
"7757",-1619500,4286500,0.8,0
"7758",-1223500,3503500,0.8,0
"7759",-1064500,3528500,0.8,0
"7760",-870500,4126500,0.8,0
"7761",-1939500,3645500,0.8,0
"7762",-588500,3376500,0.8,0
"7763",-1912500,4173500,0.8,0
"7764",-2105500,3739500,0.8,0
"7765",-1454500,2277500,0.8,0
"7766",-1603500,4020500,0.8,0
"7767",-2030500,3388500,0.8,0
"7768",-1690500,2569500,0.8,0
"7769",-1753500,3664500,0.8,0
"7770",-583500,4011500,0.8,0
"7771",-1908500,4158500,0.8,0
"7772",-945500,3737500,0.8,0
"7773",-537500,4157500,0.8,0
"7774",-1990500,3303500,0.8,0
"7775",-461500,4264500,0.8,0
"7776",-2061500,4225500,0.8,0
"7777",-1748500,3678500,0.8,0
"7778",-675500,3984500,0.8,0
"7779",-1797500,3743500,0.8,0
"7780",-1460500,4318500,0.8,0
"7781",-706500,4008500,0.8,0
"7782",-560500,3394500,0.8,0
"7783",-1521500,4129500,0.8,0
"7784",-2040500,3392500,0.8,0
"7785",-1820500,3631500,0.8,0
"7786",-1990500,3398500,0.8,0
"7787",-1836500,3662500,0.8,0
"7788",-1126500,2154500,0.8,0
"7789",-1902500,3559500,0.8,0
"7790",-645500,4095500,0.8,0
"7791",-1892500,3566500,0.8,0
"7792",-1891500,3626500,0.8,0
"7793",-1953500,4293500,0.8,0
"7794",-1748500,2636500,0.8,0
"7795",-2137500,3694500,0.8,0
"7796",-1980500,4348500,0.8,0
"7797",-1969500,4340500,0.8,0
"7798",-2027500,3336500,0.8,0
"7799",-1952500,4327500,0.8,0
"7800",-1915500,3655500,0.8,0
"7801",-2152500,3620500,0.8,0
"7802",-1241500,3488500,0.8,0
"7803",-1802500,3636500,0.8,0
"7804",-1771500,4215500,0.8,0
"7805",-1808500,3733500,0.8,0
"7806",-1908500,3629500,0.8,0
"7807",-741500,4033500,0.8,0
"7808",-1135500,2120500,0.8,0
"7809",-1972500,3337500,0.8,0
"7810",-2059500,4269500,0.8,0
"7811",-1622500,4269500,0.8,0
"7812",-680500,4112500,0.8,0
"7813",-269500,4223500,0.8,0
"7814",-1263500,3414500,0.8,0
"7815",-1747500,3683500,0.8,0
"7816",-670500,3802500,0.8,0
"7817",-1531500,2459500,0.8,0
"7818",-2067500,4395500,0.8,0
"7819",-261500,4209500,0.8,0
"7820",-2064500,4213500,0.8,0
"7821",-653500,4046500,0.8,0
"7822",-1971500,4332500,0.8,0
"7823",-1740500,4422500,0.8,0
"7824",-1085500,3509500,0.8,0
"7825",-1703500,3764500,0.8,0
"7826",-1219500,3490500,0.8,0
"7827",-716500,4029500,0.8,0
"7828",-806500,4155500,0.8,0
"7829",-775500,4342500,0.8,0
"7830",-2051500,3737500,0.8,0
"7831",1007500,4037500,0.8,0
"7832",-2020500,3280500,0.8,0
"7833",-1739500,4349500,0.8,0
"7834",-1973500,3388500,0.8,0
"7835",-1859500,3622500,0.8,0
"7836",1146500,3804500,0.8,0
"7837",-674500,4039500,0.8,0
"7838",1065500,3937500,0.8,0
"7839",-2020500,3248500,0.8,0
"7840",-2027500,3433500,0.8,0
"7841",1070500,3913500,0.8,0
"7842",-2086500,3727500,0.8,0
"7843",-1715500,2609500,0.8,0
"7844",-1706500,3703500,0.8,0
"7845",-1081500,3456500,0.8,0
"7846",-1910500,3670500,0.8,0
"7847",-831500,4185500,0.8,0
"7848",-1883500,3713500,0.8,0
"7849",-1432500,4311500,0.8,0
"7850",-745500,4021500,0.8,0
"7851",-1533500,3972500,0.8,0
"7852",-2004500,3366500,0.8,0
"7853",-2022500,3753500,0.8,0
"7854",-1522500,4093500,0.8,0
"7855",-641500,4247500,0.8,0
"7856",-2046500,4267500,0.8,0
"7857",-2020500,3404500,0.8,0
"7858",-1762500,3753500,0.8,0
"7859",-708500,4003500,0.8,0
"7860",-1093500,3460500,0.8,0
"7861",-1516500,2451500,0.8,0
"7862",-1922500,3569500,0.8,0
"7863",-2031500,3300500,0.8,0
"7864",-1699500,2603500,0.8,0
"7865",-569500,4005500,0.8,0
"7866",-2177500,3426500,0.8,0
"7867",-1213500,3430500,0.8,0
"7868",-1865500,3619500,0.8,0
"7869",-765500,3386500,0.8,0
"7870",-1561500,3916500,0.8,0
"7871",-1969500,3986500,0.8,0
"7872",1040500,3971500,0.8,0
"7873",-799500,4129500,0.8,0
"7874",-1953500,3870500,0.8,0
"7875",-1628500,3950500,0.8,0
"7876",-919500,3721500,0.8,0
"7877",-1041500,3479500,0.8,0
"7878",-822500,4085500,0.8,0
"7879",-1734500,4346500,0.8,0
"7880",-2090500,3735500,0.8,0
"7881",-666500,4095500,0.8,0
"7882",-1580500,4040500,0.8,0
"7883",-2072500,4271500,0.8,0
"7884",-767500,4028500,0.8,0
"7885",-1740500,2654500,0.8,0
"7886",-1817500,4334500,0.8,0
"7887",-779500,4026500,0.8,0
"7888",-2016500,3758500,0.8,0
"7889",-1751500,2642500,0.8,0
"7890",-937500,3832500,0.8,0
"7891",-1765500,3661500,0.8,0
"7892",-1986500,3413500,0.8,0
"7893",-767500,4031500,0.8,0
"7894",-1252500,3381500,0.8,0
"7895",-2050500,4238500,0.8,0
"7896",-1545500,4055500,0.8,0
"7897",-1960500,4304500,0.8,0
"7898",-1807500,4308500,0.8,0
"7899",-663500,4202500,0.8,0
"7900",-1757500,2655500,0.8,0
"7901",-571500,3350500,0.8,0
"7902",-448500,4136500,0.8,0
"7903",1040500,3922500,0.8,0
"7904",-1928500,4207500,0.8,0
"7905",-1079500,3461500,0.8,0
"7906",-571500,3356500,0.8,0
"7907",-1554500,3926500,0.8,0
"7908",-657500,4108500,0.8,0
"7909",-1576500,3981500,0.8,0
"7910",-1712500,2663500,0.8,0
"7911",-1714500,2604500,0.8,0
"7912",-1956500,3294500,0.8,0
"7913",-273500,4222500,0.8,0
"7914",-1990500,3348500,0.8,0
"7915",-271500,4172500,0.8,0
"7916",-1914500,3597500,0.8,0
"7917",-2026500,4238500,0.8,0
"7918",-658500,4123500,0.8,0
"7919",-2192500,3453500,0.8,0
"7920",-2165500,3585500,0.8,0
"7921",-2038500,4241500,0.8,0
"7922",-921500,3750500,0.8,0
"7923",-2073500,4287500,0.8,0
"7924",1052500,3907500,0.8,0
"7925",-2034500,3396500,0.8,0
"7926",-1728500,3792500,0.8,0
"7927",-639500,3998500,0.8,0
"7928",-1236500,3490500,0.8,0
"7929",-1910500,3566500,0.8,0
"7930",-2095500,4418500,0.8,0
"7931",-1975500,3273500,0.8,0
"7932",1039500,4009500,0.8,0
"7933",-2092500,4285500,0.8,0
"7934",-853500,4184500,0.8,0
"7935",-1619500,4268500,0.8,0
"7936",-1953500,3871500,0.8,0
"7937",-312500,4207500,0.8,0
"7938",-2035500,4281500,0.8,0
"7939",1062500,3853500,0.8,0
"7940",1007500,4041500,0.8,0
"7941",-553500,3373500,0.8,0
"7942",-2015500,3450500,0.8,0
"7943",-1530500,4009500,0.8,0
"7944",-779500,4053500,0.8,0
"7945",-838500,4176500,0.8,0
"7946",-1602500,4029500,0.8,0
"7947",-1850500,3583500,0.8,0
"7948",-1699500,3705500,0.8,0
"7949",-933500,3750500,0.8,0
"7950",-587500,3995500,0.8,0
"7951",-1597500,4031500,0.8,0
"7952",-1957500,4306500,0.8,0
"7953",-2152500,3641500,0.8,0
"7954",-1227500,3493500,0.8,0
"7955",-1797500,4343500,0.8,0
"7956",-2121500,4280500,0.8,0
"7957",-1203500,3395500,0.8,0
"7958",-1974500,3338500,0.8,0
"7959",-1990500,3281500,0.8,0
"7960",-2030500,3459500,0.8,0
"7961",-1776500,3647500,0.8,0
"7962",-681500,4217500,0.8,0
"7963",-1994500,3301500,0.8,0
"7964",-1864500,3640500,0.8,0
"7965",-2013500,3345500,0.8,0
"7966",-1695500,2594500,0.8,0
"7967",-735500,3703500,0.8,0
"7968",-2185500,3569500,0.8,0
"7969",-687500,4122500,0.8,0
"7970",1065500,3892500,0.8,0
"7971",-1991500,3389500,0.8,0
"7972",-659500,4113500,0.8,0
"7973",-1229500,3400500,0.8,0
"7974",-1047500,3489500,0.8,0
"7975",-743500,4041500,0.8,0
"7976",-564500,3374500,0.8,0
"7977",-1689500,3732500,0.8,0
"7978",-1576500,3972500,0.8,0
"7979",-1215500,3331500,0.8,0
"7980",-1809500,3610500,0.8,0
"7981",-1530500,2464500,0.8,0
"7982",-708500,3731500,0.8,0
"7983",-1529500,2459500,0.8,0
"7984",-1220500,3443500,0.8,0
"7985",1043500,3971500,0.8,0
"7986",-1741500,3663500,0.8,0
"7987",-1692500,3758500,0.8,0
"7988",-1757500,3679500,0.8,0
"7989",-444500,4251500,0.8,0
"7990",-1839500,4327500,0.8,0
"7991",-2017500,3292500,0.8,0
"7992",-648500,4118500,0.8,0
"7993",-697500,3750500,0.8,0
"7994",-582500,3981500,0.8,0
"7995",-1987500,4312500,0.8,0
"7996",-1986500,3477500,0.8,0
"7997",-2005500,4323500,0.8,0
"7998",-1199500,3382500,0.8,0
"7999",-2016500,4268500,0.8,0
"8000",-1533500,4047500,0.8,0
"8001",-2041500,4150500,0.9,0
"8002",-2077500,3765500,0.9,0
"8003",-864500,4134500,0.9,0
"8004",-2088500,3663500,0.9,0
"8005",-2026500,3779500,0.9,0
"8006",-1994500,4015500,0.9,0
"8007",-831500,4171500,0.9,0
"8008",-2020500,4216500,0.9,0
"8009",-1865500,3715500,0.9,0
"8010",-846500,4107500,0.9,0
"8011",-2031500,4115500,0.9,0
"8012",-1977500,3870500,0.9,0
"8013",-2091500,3656500,0.9,0
"8014",-1612500,3977500,0.9,0
"8015",-2055500,4122500,0.9,0
"8016",-846500,4107500,0.9,0
"8017",-2094500,3636500,0.9,0
"8018",-2001500,4236500,0.9,0
"8019",-1744500,4399500,0.9,0
"8020",-1992500,3892500,0.9,0
"8021",-1950500,4018500,0.9,0
"8022",-2053500,4199500,0.9,0
"8023",-2005500,4114500,0.9,0
"8024",-1952500,3999500,0.9,0
"8025",-2070500,3687500,0.9,0
"8026",-1970500,3872500,0.9,0
"8027",-1944500,4048500,0.9,0
"8028",-819500,4125500,0.9,0
"8029",-1630500,3978500,0.9,0
"8030",-2070500,3729500,0.9,0
"8031",-2151500,3604500,0.9,0
"8032",-1993500,3893500,0.9,0
"8033",-1997500,4235500,0.9,0
"8034",-1970500,4234500,0.9,0
"8035",-2016500,4218500,0.9,0
"8036",-2076500,3736500,0.9,0
"8037",-705500,4031500,0.9,0
"8038",-2115500,3667500,0.9,0
"8039",-2021500,4198500,0.9,0
"8040",-1912500,4131500,0.9,0
"8041",-2134500,3599500,0.9,0
"8042",-1965500,3939500,0.9,0
"8043",-1962500,3872500,0.9,0
"8044",-1971500,3887500,0.9,0
"8045",-2100500,3791500,0.9,0
"8046",-2135500,3643500,0.9,0
"8047",-2075500,3763500,0.9,0
"8048",-650500,4214500,0.9,0
"8049",-857500,4162500,0.9,0
"8050",-2038500,4126500,0.9,0
"8051",-867500,4146500,0.9,0
"8052",-2073500,3733500,0.9,0
"8053",-2031500,4129500,0.9,0
"8054",-2036500,4221500,0.9,0
"8055",-1959500,3994500,0.9,0
"8056",-2049500,4210500,0.9,0
"8057",-2002500,4215500,0.9,0
"8058",-2130500,3656500,0.9,0
"8059",-2003500,3397500,0.9,0
"8060",-1949500,4225500,0.9,0
"8061",-1940500,4124500,0.9,0
"8062",-2042500,4176500,0.9,0
"8063",-817500,4146500,0.9,0
"8064",-2040500,4217500,0.9,0
"8065",-1930500,4123500,0.9,0
"8066",-1944500,4045500,0.9,0
"8067",-1971500,3909500,0.9,0
"8068",-1998500,4112500,0.9,0
"8069",-1966500,3958500,0.9,0
"8070",-1981500,3855500,0.9,0
"8071",-2017500,4207500,0.9,0
"8072",-2066500,4121500,0.9,0
"8073",-2022500,4130500,0.9,0
"8074",-1992500,3889500,0.9,0
"8075",-2014500,4146500,0.9,0
"8076",-2055500,4226500,0.9,0
"8077",-1946500,4229500,0.9,0
"8078",-2059500,4191500,0.9,0
"8079",-680500,4015500,0.9,0
"8080",-1961500,3892500,0.9,0
"8081",-1587500,3995500,0.9,0
"8082",-1606500,3985500,0.9,0
"8083",-2049500,4110500,0.9,0
"8084",-866500,4147500,0.9,0
"8085",-1741500,4397500,0.9,0
"8086",-1721500,2630500,0.9,0
"8087",-2096500,3658500,0.9,0
"8088",-810500,4113500,0.9,0
"8089",-2074500,3687500,0.9,0
"8090",-2116500,3698500,0.9,0
"8091",-1929500,4067500,0.9,0
"8092",-280500,4209500,0.9,0
"8093",-2124500,3620500,0.9,0
"8094",-1989500,3885500,0.9,0
"8095",-841500,4127500,0.9,0
"8096",-2023500,4088500,0.9,0
"8097",-2048500,4172500,0.9,0
"8098",-2021500,3796500,0.9,0
"8099",-1615500,3991500,0.9,0
"8100",-1993500,3467500,0.9,0
"8101",-1982500,3861500,0.9,0
"8102",-2028500,4234500,0.9,0
"8103",-667500,4019500,0.9,0
"8104",-2043500,3765500,0.9,0
"8105",-2074500,3725500,0.9,0
"8106",-2108500,3632500,0.9,0
"8107",-652500,4203500,0.9,0
"8108",-2047500,4082500,0.9,0
"8109",-2053500,4201500,0.9,0
"8110",-1987500,3370500,0.9,0
"8111",-2022500,4058500,0.9,0
"8112",-2003500,3274500,0.9,0
"8113",-1958500,3993500,0.9,0
"8114",-656500,4223500,0.9,0
"8115",-1939500,4209500,0.9,0
"8116",-1972500,4273500,0.9,0
"8117",-877500,4166500,0.9,0
"8118",-1982500,4280500,0.9,0
"8119",-662500,4002500,0.9,0
"8120",-842500,4131500,0.9,0
"8121",-1972500,3906500,0.9,0
"8122",-2119500,3630500,0.9,0
"8123",-2031500,4148500,0.9,0
"8124",-1951500,4220500,0.9,0
"8125",-1720500,2628500,0.9,0
"8126",-1999500,3282500,0.9,0
"8127",-2030500,3798500,0.9,0
"8128",-1874500,3709500,0.9,0
"8129",-1620500,3972500,0.9,0
"8130",-2072500,3715500,0.9,0
"8131",-1973500,3962500,0.9,0
"8132",-2061500,3712500,0.9,0
"8133",-1970500,4305500,0.9,0
"8134",-2025500,4179500,0.9,0
"8135",-1967500,4224500,0.9,0
"8136",-2067500,3765500,0.9,0
"8137",-2013500,4145500,0.9,0
"8138",-2008500,3815500,0.9,0
"8139",-2024500,4068500,0.9,0
"8140",-2002500,4243500,0.9,0
"8141",-2081500,3661500,0.9,0
"8142",-1744500,4385500,0.9,0
"8143",-2054500,4094500,0.9,0
"8144",-2031500,4138500,0.9,0
"8145",-1984500,4027500,0.9,0
"8146",-649500,4207500,0.9,0
"8147",-675500,4000500,0.9,0
"8148",-673500,3992500,0.9,0
"8149",-853500,4123500,0.9,0
"8150",-2000500,4204500,0.9,0
"8151",-677500,4022500,0.9,0
"8152",-650500,4220500,0.9,0
"8153",-2086500,3795500,0.9,0
"8154",-1910500,4102500,0.9,0
"8155",-1937500,4169500,0.9,0
"8156",-2020500,4136500,0.9,0
"8157",-2054500,3747500,0.9,0
"8158",-1904500,4124500,0.9,0
"8159",-1979500,4278500,0.9,0
"8160",-1960500,3886500,0.9,0
"8161",-2097500,3656500,0.9,0
"8162",-1974500,3930500,0.9,0
"8163",-1592500,3986500,0.9,0
"8164",-1970500,3975500,0.9,0
"8165",-2087500,3778500,0.9,0
"8166",-1968500,3975500,0.9,0
"8167",-1964500,3949500,0.9,0
"8168",-1730500,4390500,0.9,0
"8169",-1961500,4038500,0.9,0
"8170",-1988500,3840500,0.9,0
"8171",-828500,4123500,0.9,0
"8172",-1953500,4179500,0.9,0
"8173",-2019500,4234500,0.9,0
"8174",-285500,4201500,0.9,0
"8175",-831500,4115500,0.9,0
"8176",-824500,4165500,0.9,0
"8177",-1969500,3885500,0.9,0
"8178",-2010500,4126500,0.9,0
"8179",-1928500,4183500,0.9,0
"8180",-1962500,4274500,0.9,0
"8181",-2116500,3675500,0.9,0
"8182",-1990500,3989500,0.9,0
"8183",-2094500,3710500,0.9,0
"8184",-2011500,3382500,0.9,0
"8185",-679500,3997500,0.9,0
"8186",-2100500,3672500,0.9,0
"8187",-1982500,4032500,0.9,0
"8188",-2089500,3765500,0.9,0
"8189",-1740500,4377500,0.9,0
"8190",-1953500,4226500,0.9,0
"8191",-2060500,4215500,0.9,0
"8192",-1955500,4225500,0.9,0
"8193",-1969500,4305500,0.9,0
"8194",-2083500,3637500,0.9,0
"8195",-1971500,4325500,0.9,0
"8196",-2071500,3665500,0.9,0
"8197",-2158500,3606500,0.9,0
"8198",-2088500,3780500,0.9,0
"8199",-2090500,3632500,0.9,0
"8200",-1961500,3935500,0.9,0
"8201",-1961500,4317500,0.9,0
"8202",-2106500,3621500,0.9,0
"8203",-2168500,3565500,0.9,0
"8204",-2075500,3726500,0.9,0
"8205",-1957500,4201500,0.9,0
"8206",-1934500,4044500,0.9,0
"8207",-2024500,4228500,0.9,0
"8208",-2073500,3664500,0.9,0
"8209",-282500,4199500,0.9,0
"8210",-1994500,3999500,0.9,0
"8211",-1885500,3707500,0.9,0
"8212",-1968500,3843500,0.9,0
"8213",-1972500,3853500,0.9,0
"8214",-1998500,4207500,0.9,0
"8215",-2063500,4199500,0.9,0
"8216",-1957500,4257500,0.9,0
"8217",-826500,4140500,0.9,0
"8218",-1938500,4220500,0.9,0
"8219",-2005500,3830500,0.9,0
"8220",-1923500,4107500,0.9,0
