"","elevation","x","y","Presence"
"38104",2865,-2089000,3372000,0
"102424",4604,-1309000,1952000,0
"138241",303,501000,792000,0
"47444",159,-2209000,3152000,0
"26764",1489,-2019000,3682000,0
"147035",935,-629000,372000,0
"141145",4330,-669000,652000,0
"73184",1928,-2009000,2622000,0
"37681",55,-2219000,3382000,0
"72725",505,-1769000,2632000,0
"147863",4914,-729000,332000,0
"144938",801,-609000,472000,0
"126875",3494,-879000,1212000,0
"114290",2213,-549000,1622000,0
"143879",3665,-679000,522000,0
"147872",1524,-639000,332000,0
"135820",3876,-609000,892000,0
"139223",3730,-629000,742000,0
"93627",1387,-1379000,2172000,0
"112660",419,-379000,1672000,0
"4227",29,-1669000,4502000,0
"29404",2756,-2009000,3602000,0
"131787",2803,-819000,1042000,0
"67340",1868,-2069000,2742000,0
"135578",3522,-579000,902000,0
"121807",3564,-539000,1382000,0
"10846",3693,-1539000,4222000,0
"96909",3057,-1379000,2092000,0
"113651",1330,-369000,1642000,0
"94843",3115,-1649000,2142000,0
"95281",2883,-1379000,2132000,0
"141581",1616,-529000,632000,0
"85382",4461,-1699000,2362000,0
"134345",233,-319000,952000,0
"73706",239,-1609000,2612000,0
"130356",4791,-769000,1092000,0
"87160",4590,-1759000,2322000,0
"6406",48,-1659000,4402000,0
"122984",1377,-939000,1342000,0
"28076",2339,-2009000,3642000,0
"112670",295,-279000,1672000,0
"43926",724,-2059000,3232000,0
"115927",753,-349000,1572000,0
"112332",353,-329000,1682000,0
"126050",426,-309000,1242000,0
"36085",711,-2029000,3422000,0
"101693",1365,-889000,1972000,0
"135330",3758,-599000,912000,0
"133212",3603,-589000,992000,0
"130960",3117,-489000,1072000,0
"126938",287,-249000,1212000,0
"10578",1097,-1439000,4232000,0
"100104",4058,-1189000,2012000,0
"141583",854,-509000,632000,0
"115288",776,-339000,1592000,0
"118077",4093,-869000,1502000,0
"122447",428,-239000,1362000,0
"143873",2482,-739000,522000,0
"126905",3989,-579000,1212000,0
"43480",3,-2269000,3242000,0
"58879",1665,-2099000,2912000,0
"16863",2128,-1809000,4002000,0
"126316",3881,-599000,1232000,0
"129473",1515,-969000,1122000,0
"112949",3756,-799000,1662000,0
"115240",3938,-819000,1592000,0
"14368",1496,-1779000,4092000,0
"148879",2667,-819000,282000,0
"13846",2180,-1569000,4112000,0
"102812",4744,-1279000,1942000,0
"144691",639,-979000,482000,0
"140414",136,511000,692000,0
"29741",2794,-2069000,3592000,0
"119962",4859,-629000,1442000,0
"98507",4209,-1389000,2052000,0
"40559",1534,-2169000,3312000,0
"134857",319,-369000,932000,0
"99714",3548,-1169000,2022000,0
"109185",3163,-699000,1772000,0
"121481",3662,-749000,1392000,0
"103929",381,-1599000,1912000,0
"94429",3758,-1659000,2152000,0
"146583",2463,-949000,392000,0
"113917",4477,-999000,1632000,0
"94427",2481,-1679000,2152000,0
"142397",4841,-789000,592000,0
"101637",4054,-1449000,1972000,0
"146167",2331,-909000,412000,0
"127465",3813,-819000,1192000,0
"107690",3060,-1259000,1812000,0
"113922",4092,-949000,1632000,0
"98110",4051,-1389000,2062000,0
"139230",2400,-559000,742000,0
"147460",365,-569000,352000,0
"122743",773,-319000,1352000,0
"12755",3112,-1599000,4152000,0
"67346",2662,-2009000,2742000,0
"7557",1489,-1489000,4352000,0
"143243",2778,-729000,552000,0
"117818",553,-329000,1512000,0
"148057",3632,-869000,322000,0
"96523",3579,-1199000,2102000,0
"59871",2093,-1969000,2892000,0
"124536",3655,-529000,1292000,0
"113307",2568,-519000,1652000,0
"129234",2487,-479000,1132000,0
"116818",4304,-909000,1542000,0
"106604",4768,-1129000,1842000,0
"94900",739,-1079000,2142000,0
"137925",561,-429000,802000,0
"145346",1801,-719000,452000,0
"4060",3837,-1309000,4512000,0
"113649",1240,-389000,1642000,0
"58882",750,-2069000,2912000,0
"148256",1977,-939000,312000,0
"138126",3830,-649000,792000,0
"9238",3068,-1499000,4282000,0
"129230",3905,-519000,1132000,0
"31530",3343,-2049000,3542000,0
"98521",4130,-1249000,2052000,0
"139221",4259,-649000,742000,0
"64866",2179,-2079000,2792000,0
"95289",4208,-1299000,2132000,0
"12728",2470,-1869000,4152000,0
"1573",912,-1589000,4652000,0
"43069",2390,-2059000,3252000,0
"106643",1247,-739000,1842000,0
"13841",2709,-1619000,4112000,0
"79847",4145,-1839000,2482000,0
"53533",173,-2249000,3022000,0
"139865",4317,-689000,712000,0
"49743",640,-2229000,3102000,0
"101652",4961,-1299000,1972000,0
"13564",1902,-1669000,4122000,0
"102915",258,-249000,1942000,0
"101658",4075,-1239000,1972000,0
"104706",3620,-1419000,1892000,0
"12468",468,-1759000,4162000,0
"88904",0,-1859000,2282000,0
"132935",3526,-579000,1002000,0
"11646",2441,-1809000,4192000,0
"130083",3894,-619000,1102000,0
"122440",695,-309000,1362000,0
"131806",4394,-629000,1042000,0
"15197",3130,-1629000,4062000,0
"103973",4605,-1159000,1912000,0
"11687",194,-1399000,4192000,0
"97348",1804,-1009000,2082000,0
"114278",4010,-669000,1622000,0
"148484",1660,-709000,302000,0
"133494",4524,-539000,982000,0
"84461",1280,-1869000,2382000,0
"63871",1918,-2019000,2812000,0
"91485",537,-1789000,2222000,0
"107365",4659,-859000,1822000,0
"33727",967,-2159000,3482000,0
"9486",3579,-1469000,4272000,0
"65386",852,-1849000,2782000,0
"31888",4298,-2059000,3532000,0
"125404",4743,-839000,1262000,0
"2424",1,-1339000,4602000,0
"22481",2443,-1859000,3812000,0
"104068",392,-209000,1912000,0
"65864",3941,-2029000,2772000,0
"117805",2119,-459000,1512000,0
"75107",960,-1979000,2582000,0
"134828",3951,-659000,932000,0
"1234",1820,-1669000,4672000,0
"92332",1389,-1759000,2202000,0
"104709",3115,-1389000,1892000,0
"123648",1295,-359000,1322000,0
"106252",3815,-949000,1852000,0
"146809",2168,-789000,382000,0
"7092",864,-1579000,4372000,0
"126043",881,-379000,1242000,0
"113928",4071,-889000,1632000,0
"13006",1839,-1799000,4142000,0
"94892",1830,-1159000,2142000,0
"30808",2311,-2089000,3562000,0
"123282",1023,-989000,1332000,0
"98499",4053,-1469000,2052000,0
"124504",4176,-849000,1292000,0
"107342",4055,-1089000,1822000,0
"62864",1149,-1999000,2832000,0
"105867",3976,-1079000,1862000,0
"118761",453,-279000,1482000,0
"111653",294,-369000,1702000,0
"10555",243,-1669000,4232000,0
"99406",197,-309000,2032000,0
"112977",3035,-519000,1662000,0
"143239",4664,-769000,552000,0
"107748",1147,-679000,1812000,0
"127778",3673,-599000,1182000,0
"123598",3790,-859000,1322000,0
"110609",279,-509000,1732000,0
"7785",3503,-1529000,4342000,0
"77500",4201,-1809000,2532000,0
"117184",1780,-399000,1532000,0
"144088",2496,-699000,512000,0
"102019",4164,-1499000,1962000,0
"86275",4093,-1729000,2342000,0
"148066",1970,-779000,322000,0
"138594",333,-379000,772000,0
"18609",194,-1489000,3942000,0
"99304",4380,-1329000,2032000,0
"109847",3370,-1149000,1752000,0
"13556",317,-1749000,4122000,0
"146820",1310,-679000,382000,0
"52120",448,-2039000,3052000,0
"148872",3358,-889000,282000,0
"16596",2673,-1629000,4012000,0
"137665",4067,-789000,812000,0
"109477",857,-1329000,1762000,0
"3668",2450,-1279000,4532000,0
"54493",113,-2269000,3002000,0
"5102",324,-1309000,4462000,0
"122700",3661,-749000,1352000,0
"102785",914,-1549000,1942000,0
"145318",347,-999000,452000,0
"149267",3514,-959000,262000,0
"1395",123,-1709000,4662000,0
"37687",2652,-2159000,3382000,0
"46542",3126,-2159000,3172000,0
"100062",2375,-1609000,2012000,0
"139015",1427,-539000,752000,0
"58856",50,-2329000,2912000,0
"13838",2620,-1649000,4112000,0
"112325",495,-399000,1682000,0
"20603",1768,-1819000,3872000,0
"9485",2502,-1479000,4272000,0
"136796",308,-359000,852000,0
"129830",262,-279000,1112000,0
"120911",967,-339000,1412000,0
"100082",3595,-1409000,2012000,0
"125426",4118,-619000,1262000,0
"141576",2694,-579000,632000,0
"68312",20,-2139000,2722000,0
"97331",4310,-1179000,2082000,0
"141800",463,-449000,622000,0
"108765",1706,-1339000,1782000,0
"120595",2108,-439000,1422000,0
"116246",598,-329000,1562000,0
"62350",2352,-2099000,2842000,0
"136524",5140,-769000,862000,0
"135105",355,-379000,922000,0
"147452",1611,-649000,352000,0
"119058",1959,-419000,1472000,0
"98084",2221,-1649000,2062000,0
"119054",2549,-459000,1472000,0
"16886",305,-1579000,4002000,0
"104436",190,-329000,1902000,0
"128049",4808,-789000,1172000,0
"105849",3273,-1259000,1862000,0
"8469",899,-1879000,4312000,0
"60360",989,-1999000,2882000,0
"85826",4515,-1749000,2352000,0
"101235",1831,-1589000,1982000,0
"96476",2792,-1669000,2102000,0
"75588",2571,-1949000,2572000,0
"125753",408,-319000,1252000,0
"145772",974,-659000,432000,0
"102788",3167,-1519000,1942000,0
"122371",720,-999000,1362000,0
"130358",4717,-749000,1092000,0
"21191",6,-2059000,3852000,0
"84011",3510,-1819000,2392000,0
"17719",2781,-1829000,3972000,0
"6196",457,-1489000,4412000,0
"134323",3684,-539000,952000,0
"128657",3438,-489000,1152000,0
"12999",2720,-1869000,4142000,0
"125396",1426,-919000,1262000,0
"128633",4168,-729000,1152000,0
"115585",2272,-579000,1582000,0
"86282",3875,-1659000,2342000,0
"129517",3718,-529000,1122000,0
"143687",302,-489000,532000,0
"125457",537,-309000,1262000,0
"126925",952,-379000,1212000,0
"119991",1141,-339000,1442000,0
"114584",4085,-879000,1612000,0
"101242",4089,-1519000,1982000,0
"96131",1343,-1059000,2112000,0
"128616",2653,-899000,1152000,0
"147244",1194,-639000,362000,0
"103216",4253,-1079000,1932000,0
"100482",4644,-1329000,2002000,0
"101669",4311,-1129000,1972000,0
"111646",327,-439000,1702000,0
"19137",1853,-1939000,3922000,0
"91911",1190,-1759000,2212000,0
"58369",185,-2319000,2922000,0
"104312",796,-1569000,1902000,0
"11951",2598,-1499000,4182000,0
"143038",4048,-679000,562000,0
"134037",4439,-639000,962000,0
"72721",1529,-1809000,2632000,0
"143234",5208,-819000,552000,0
"132931",3831,-619000,1002000,0
"109116",47,-1389000,1772000,0
"119979",3397,-459000,1442000,0
"84933",3299,-1679000,2372000,0
"118730",3704,-589000,1482000,0
"89780",3163,-1749000,2262000,0
"57895",459,-2199000,2932000,0
"130399",329,-339000,1092000,0
"47907",2676,-2139000,3142000,0
"103967",4724,-1219000,1912000,0
"142206",2512,-599000,602000,0
"126612",4267,-579000,1222000,0
"143051",2287,-549000,562000,0
"139995",330,611000,712000,0
"123889",996,-969000,1312000,0
"123604",3660,-799000,1322000,0
"145983",908,-649000,422000,0
"78441",3115,-1829000,2512000,0
"148689",1080,-699000,292000,0
"21822",0,-2069000,3832000,0
"132383",3372,-519000,1022000,0
"19132",143,-1989000,3922000,0
"141169",425,-429000,652000,0
"147220",4277,-879000,362000,0
"126329",2074,-469000,1232000,0
"107360",3982,-909000,1822000,0
"21849",683,-1799000,3832000,0
"58392",1070,-2089000,2922000,0
"132667",2999,-479000,1012000,0
"3655",10,-1409000,4532000,0
"22460",13,-2069000,3812000,0
"94882",3799,-1259000,2142000,0
"38514",2704,-2089000,3362000,0
"84014",4764,-1789000,2392000,0
"137686",2687,-579000,812000,0
"145964",4357,-839000,422000,0
"127762",4469,-759000,1182000,0
"102830",3991,-1099000,1942000,0
"12493",2494,-1509000,4162000,0
"36868",78,-2219000,3402000,0
"41383",3687,-2109000,3292000,0
"110896",3961,-1099000,1722000,0
"129216",4700,-659000,1132000,0
"40157",3875,-2079000,3322000,0
"124219",3664,-689000,1302000,0
"115277",1696,-449000,1592000,0
"44356",1091,-2049000,3222000,0
"14363",1829,-1829000,4092000,0
"143458",3839,-679000,542000,0
"16016",1187,-1789000,4032000,0
"115613",372,-299000,1582000,0
"26423",112,-2129000,3692000,0
"11649",631,-1779000,4192000,0
"115601",1748,-419000,1582000,0
"115220",1191,-1019000,1592000,0
"105895",1463,-799000,1862000,0
"1085",256,-1579000,4682000,0
"13828",580,-1749000,4112000,0
"41384",3767,-2099000,3292000,0
"22154",1732,-1929000,3822000,0
"114231",299,-1139000,1622000,0
"126641",322,-289000,1222000,0
"111962",4462,-669000,1692000,0
"115287",821,-349000,1592000,0
"96525",4528,-1179000,2102000,0
"145593",138,-349000,442000,0
"62332",27,-2279000,2842000,0
"143642",2021,-939000,532000,0
"11091",2022,-1859000,4212000,0
"126625",2099,-449000,1222000,0
"110",26,-1459000,4802000,0
"101239",3372,-1549000,1982000,0
"146621",2532,-569000,392000,0
"29746",3585,-2019000,3592000,0
"67332",15,-2149000,2742000,0
"3653",6,-1429000,4532000,0
"2425",9,-1329000,4602000,0
"148471",2803,-839000,302000,0
"149681",2538,-809000,242000,0
"107363",3965,-879000,1822000,0
"124526",3968,-629000,1292000,0
"96077",4653,-1599000,2112000,0
"13825",1739,-1779000,4112000,0
"62873",1841,-1909000,2832000,0
"544",1640,-1619000,4722000,0
"94041",2371,-1389000,2162000,0
"16591",3464,-1679000,4012000,0
"77037",706,-1709000,2542000,0
"114952",1537,-459000,1602000,0
"121502",3499,-539000,1392000,0
"98096",4398,-1529000,2062000,0
"134563",3246,-769000,942000,0
"134061",364,-399000,962000,0
"115609",772,-339000,1582000,0
"102834",4223,-1059000,1942000,0
"130958",3160,-509000,1072000,0
"95707",3849,-1209000,2122000,0
"134309",4570,-679000,952000,0
"50215",1120,-2179000,3092000,0
"117800",2288,-509000,1512000,0
"90231",1881,-1539000,2252000,0
"90641",4563,-1719000,2242000,0
"95667",4543,-1609000,2122000,0
"71727",1063,-2059000,2652000,0
"119043",3911,-569000,1472000,0
"106600",4313,-1169000,1842000,0
"100054",95,-1689000,2012000,0
"4889",909,-1309000,4472000,0
"148053",3667,-909000,322000,0
"121769",2986,-919000,1382000,0
"9004",225,-1389000,4292000,0
"2594",2,-1339000,4592000,0
"75619",272,-1639000,2572000,0
"9002",661,-1409000,4292000,0
"20908",912,-1799000,3862000,0
"147666",969,-609000,342000,0
"675",135,-1499000,4712000,0
"115607",1284,-359000,1582000,0
"42219",1446,-2009000,3272000,0
"14385",1814,-1609000,4092000,0
"3109",3,-1449000,4562000,0
"17705",93,-1969000,3972000,0
"146172",3929,-859000,412000,0
"110584",4848,-759000,1732000,0
"110212",4097,-999000,1742000,0
"235",24,-1589000,4762000,0
"125748",578,-369000,1252000,0
"4870",73,-1499000,4472000,0
"149260",608,-1029000,262000,0
"143057",347,-489000,562000,0
"128379",808,-379000,1162000,0
"33731",3304,-2119000,3482000,0
"108428",4523,-1119000,1792000,0
"50691",1475,-2109000,3082000,0
"138340",4132,-719000,782000,0
"5510",1816,-1549000,4442000,0
"73698",272,-1689000,2612000,0
"115876",3968,-859000,1572000,0
"111647",273,-429000,1702000,0
"75594",3993,-1889000,2572000,0
"105890",4366,-849000,1862000,0
"23461",1903,-1939000,3782000,0
"22791",541,-2029000,3802000,0
"143865",4327,-819000,522000,0
"30818",698,-1989000,3562000,0
"109883",1978,-789000,1752000,0
"121161",3847,-899000,1402000,0
"120291",1361,-409000,1432000,0
"117133",4371,-909000,1532000,0
"132099",3737,-539000,1032000,0
"79376",4083,-1869000,2492000,0
"66857",3637,-1979000,2752000,0
"85833",3374,-1679000,2352000,0
"143252",2893,-639000,552000,0
"141996",2580,-599000,612000,0
"117753",2210,-979000,1512000,0
"22141",43,-2059000,3822000,0
"16315",1941,-1619000,4022000,0
"105072",696,-1539000,1882000,0
"131237",3587,-589000,1062000,0
"80784",3668,-1799000,2462000,0
"20605",634,-1799000,3872000,0
"114928",4081,-699000,1602000,0
"20904",3274,-1839000,3862000,0
"76568",339,-1659000,2552000,0
"110962",241,-439000,1722000,0
"146181",2686,-769000,412000,0
"107334",4504,-1169000,1822000,0
"147459",395,-579000,352000,0
"108768",1730,-1309000,1782000,0
"12753",2548,-1619000,4152000,0
"145771",1132,-669000,432000,0
"99323",4993,-1139000,2032000,0
"19184",238,-1469000,3922000,0
"116197",3778,-819000,1562000,0
"79396",942,-1669000,2492000,0
"145574",1187,-539000,442000,0
"39331",4089,-2129000,3342000,0
"97696",3739,-1539000,2072000,0
"148043",897,-1009000,322000,0
"134852",684,-419000,932000,0
"70291",1686,-1849000,2682000,0
"119327",3661,-819000,1462000,0
"54969",191,-2339000,2992000,0
"92391",396,-1169000,2202000,0
"143686",315,-499000,532000,0
"140726",4769,-629000,672000,0
"126635",645,-349000,1222000,0
"38511",3628,-2119000,3362000,0
"110265",214,-469000,1742000,0
"89798",4390,-1569000,2262000,0
"147416",813,-1009000,352000,0
"100512",4615,-1029000,2002000,0
"144319",307,-499000,502000,0
"96515",3326,-1279000,2102000,0
"130953",3488,-559000,1072000,0
"122402",3748,-689000,1362000,0
"88053",4491,-1639000,2302000,0
"82649",3578,-1689000,2422000,0
"117752",1789,-989000,1512000,0
"43492",3126,-2119000,3242000,0
"10534",533,-1879000,4232000,0
"114906",5257,-919000,1602000,0
"113270",4017,-889000,1652000,0
"118418",3778,-589000,1492000,0
"1925",874,-1299000,4632000,0
"100497",4351,-1179000,2002000,0
"91067",4341,-1719000,2232000,0
"84912",388,-1889000,2372000,0
"91965",1272,-1219000,2212000,0
"146207",1261,-509000,412000,0
"146174",4564,-839000,412000,0
"135103",572,-399000,922000,0
"139655",4142,-629000,722000,0
"144716",2162,-729000,482000,0
"115912",2378,-499000,1572000,0
"103203",4450,-1209000,1932000,0
"80312",4072,-1859000,2472000,0
"84016",3765,-1769000,2392000,0
"91100",1464,-1389000,2232000,0
"106641",1752,-759000,1842000,0
"97755",1105,-949000,2072000,0
"149877",2235,-839000,232000,0
"17431",3488,-1839000,3982000,0
"8035",187,-1409000,4332000,0
"140725",4549,-639000,672000,0
"1748",82,-1509000,4642000,0
"105878",3815,-969000,1862000,0
"14097",1948,-1779000,4102000,0
"72220",3965,-1979000,2642000,0
"100121",4406,-1019000,2012000,0
"130659",4179,-619000,1082000,0
"93190",3773,-1579000,2182000,0
"134582",3512,-579000,942000,0
"139774",329,561000,722000,0
"23784",1406,-2019000,3772000,0
"109506",5124,-1039000,1762000,0
"124232",3144,-559000,1302000,0
"7091",709,-1589000,4372000,0
"98511",3406,-1349000,2052000,0
"130096",3125,-489000,1102000,0
"4882",1986,-1379000,4472000,0
"145375",359,-429000,452000,0
"21525",2221,-1869000,3842000,0
"107318",1978,-1329000,1822000,0
"63887",1226,-1859000,2812000,0
"58861",22,-2279000,2912000,0
"59347",4,-2309000,2902000,0
"147203",9,-1049000,362000,0
"11365",1153,-1869000,4202000,0
"9010",153,-1329000,4292000,0
"25120",2110,-1909000,3732000,0
"131783",2611,-859000,1042000,0
"29739",2203,-2089000,3592000,0
"116871",1111,-379000,1542000,0
"104389",487,-799000,1902000,0
"16286",2135,-1909000,4022000,0
"32607",2400,-2129000,3512000,0
"102847",4312,-929000,1942000,0
"112283",3884,-819000,1682000,0
"146416",1850,-519000,402000,0
"110931",4556,-749000,1722000,0
"111956",4461,-729000,1692000,0
"82176",4438,-1799000,2432000,0
"132675",291,-399000,1012000,0
"123589",996,-949000,1322000,0
"145995",1047,-529000,422000,0
"137237",1721,-539000,832000,0
"38113",552,-1999000,3372000,0
"113616",3740,-719000,1642000,0
"126610",3959,-599000,1222000,0
"41785",130,-2169000,3282000,0
"59383",2560,-1949000,2902000,0
"14626",1274,-1909000,4082000,0
"122372",1205,-989000,1362000,0
"80770",565,-1939000,2462000,0
"117471",3857,-669000,1522000,0
"9235",1091,-1529000,4282000,0
"95662",3591,-1659000,2122000,0
"127508",1218,-389000,1192000,0
"108779",2381,-1199000,1782000,0
"93200",3808,-1479000,2182000,0
"132400",262,-349000,1022000,0
"18280",1444,-1929000,3952000,0
"68829",2091,-1849000,2712000,0
"120600",1569,-389000,1422000,0
"131525",3464,-579000,1052000,0
"129526",880,-439000,1122000,0
"103942",2495,-1469000,1912000,0
"96079",4651,-1579000,2112000,0
"4469",2184,-1309000,4492000,0
"4069",161,-1219000,4512000,0
"133221",3995,-499000,992000,0
"111314",277,-349000,1712000,0
"120543",1820,-959000,1422000,0
"117489",2747,-489000,1522000,0
"79374",4026,-1889000,2492000,0
"142630",4020,-559000,582000,0
"113613",3718,-749000,1642000,0
"139446",2250,-559000,732000,0
"138124",4362,-669000,792000,0
"15471",2677,-1659000,4052000,0
"939",770,-1539000,4692000,0
"82641",3940,-1769000,2422000,0
"144940",737,-589000,472000,0
"126628",1830,-419000,1222000,0
"103623",947,-839000,1922000,0
"123302",3673,-789000,1332000,0
"110940",4248,-659000,1722000,0
"147624",1259,-1029000,342000,0
"100979",236,-259000,1992000,0
"137459",2802,-589000,822000,0
"127777",3295,-609000,1182000,0
"105892",1346,-829000,1862000,0
"64865",1272,-2089000,2792000,0
"105529",533,-719000,1872000,0
"145137",1501,-719000,462000,0
"108117",565,-619000,1802000,0
"23803",1282,-1829000,3772000,0
"99411",195,-259000,2032000,0
"108462",2775,-779000,1792000,0
"81249",4181,-1799000,2452000,0
"139434",4356,-679000,732000,0
"133501",2483,-469000,982000,0
"100064",3136,-1589000,2012000,0
"99713",3664,-1179000,2022000,0
"98477",6,-1689000,2052000,0
"147448",1088,-689000,352000,0
"110235",3881,-769000,1742000,0
"144274",1104,-949000,502000,0
"83559",4453,-1769000,2402000,0
"11101",737,-1759000,4212000,0
"98956",962,-869000,2042000,0
"75605",2791,-1779000,2572000,0
"58390",1647,-2109000,2922000,0
"66842",286,-2129000,2752000,0
"150083",859,-759000,222000,0
"107754",418,-619000,1812000,0
"98549",2080,-969000,2052000,0
"129187",1189,-949000,1132000,0
"14081",261,-1939000,4102000,0
"97708",4156,-1419000,2072000,0
"103553",803,-1539000,1922000,0
"144534",394,-449000,492000,0
"143056",347,-499000,562000,0
"27748",2047,-2009000,3652000,0
"89799",3098,-1559000,2262000,0
"139207",4609,-789000,742000,0
"33359",3695,-2049000,3492000,0
"3867",365,-1249000,4522000,0
"77952",0,-2009000,2522000,0
"114942",2556,-559000,1602000,0
"22789",36,-2049000,3802000,0
"117484",2743,-539000,1522000,0
"11680",2135,-1469000,4192000,0
"87601",3954,-1759000,2312000,0
"104338",5049,-1309000,1902000,0
"146156",240,-1019000,412000,0
"114932",3694,-659000,1602000,0
"35279",1019,-2169000,3442000,0
"143238",4857,-779000,552000,0
"126333",2610,-429000,1232000,0
"63379",1196,-1899000,2822000,0
"7552",3837,-1539000,4352000,0
"128089",965,-389000,1172000,0
"9754",447,-1399000,4262000,0
"143890",2026,-569000,522000,0
"122680",1154,-949000,1352000,0
"117442",3615,-959000,1522000,0
"126341",647,-349000,1232000,0
"5730",1810,-1599000,4432000,0
"142408",3704,-679000,592000,0
"127793",2035,-449000,1182000,0
"17743",338,-1589000,3972000,0
"131532",3720,-509000,1052000,0
"112669",307,-289000,1672000,0
"60863",3295,-1929000,2872000,0
"143025",4719,-809000,562000,0
"144920",4674,-789000,472000,0
"146192",959,-659000,412000,0
"28735",3247,-2009000,3622000,0
"20897",2077,-1909000,3862000,0
"43914",666,-2179000,3232000,0
"42201",39,-2189000,3272000,0
"34503",3752,-2109000,3462000,0
"113602",3892,-859000,1642000,0
"116858",1623,-509000,1542000,0
"133208",4281,-629000,992000,0
"148684",1376,-749000,292000,0
"106944",2807,-1409000,1832000,0
"129244",866,-379000,1132000,0
"54022",2144,-2159000,3012000,0
"57906",1798,-2089000,2932000,0
"2083",50,-1499000,4622000,0
"138354",2849,-579000,782000,0
"143461",1860,-649000,542000,0
"85379",4107,-1729000,2362000,0
"10538",1483,-1839000,4232000,0
"64350",0,-2249000,2802000,0
"135333",3528,-569000,912000,0
"96075",4552,-1619000,2112000,0
"114284",2995,-609000,1622000,0
"77515",409,-1659000,2532000,0
"140724",5085,-649000,672000,0
"113920",4389,-969000,1632000,0
"100060",734,-1629000,2012000,0
"54488",317,-2319000,3002000,0
"53056",677,-2229000,3032000,0
"99685",4265,-1459000,2022000,0
"96137",511,-999000,2112000,0
"112622",3857,-759000,1672000,0
"137689",2208,-549000,812000,0
"12764",2104,-1509000,4152000,0
"67350",3869,-1969000,2742000,0
"99737",2699,-939000,2022000,0
"110970",267,-359000,1722000,0
"23465",3120,-1899000,3782000,0
"108054",2377,-1249000,1802000,0
"96903",3358,-1439000,2092000,0
"102422",4989,-1329000,1952000,0
"4681",188,-1279000,4482000,0
"105854",4280,-1209000,1862000,0
"127213",1441,-419000,1202000,0
"90648",4389,-1649000,2242000,0
"103593",4383,-1139000,1922000,0
"77970",3168,-1829000,2522000,0
"148072",4378,-719000,322000,0
"131216",3199,-799000,1062000,0
"5753",1425,-1369000,4432000,0
"121165",4488,-859000,1402000,0
"129249",379,-329000,1132000,0
"114275",4113,-699000,1622000,0
"133202",4122,-689000,992000,0
"94893",1210,-1149000,2142000,0
"16610",225,-1489000,4012000,0
"2602",1484,-1259000,4592000,0
"124206",4957,-819000,1302000,0
"149461",1270,-1019000,252000,0
"1250",121,-1509000,4672000,0
"110572",4226,-879000,1732000,0
"119016",3760,-839000,1472000,0
"64864",1165,-2099000,2792000,0
"16887",274,-1569000,4002000,0
"149072",4584,-899000,272000,0
"1255",28,-1459000,4672000,0
"131803",4393,-659000,1042000,0
"109173",3717,-819000,1772000,0
"89794",4481,-1609000,2262000,0
"19709",953,-1979000,3902000,0
"14365",3323,-1809000,4092000,0
"127520",295,-269000,1192000,0
"140091",2358,-579000,702000,0
"10849",2252,-1509000,4222000,0
"797",268,-1589000,4702000,0
"116182",3303,-969000,1562000,0
"149112",217,-499000,272000,0
"116245",582,-339000,1562000,0
"59844",158,-2239000,2892000,0
"137670",3471,-739000,812000,0
"136777",3556,-549000,852000,0
"102396",460,-1589000,1952000,0
"14643",225,-1739000,4082000,0
"103947",3999,-1419000,1912000,0
"37705",394,-1979000,3382000,0
"107369",3241,-819000,1822000,0
"3442",201,-1629000,4542000,0
"21223",1742,-1739000,3852000,0
"94070",529,-1099000,2162000,0
"145975",2564,-729000,422000,0
"15485",185,-1519000,4052000,0
"84002",530,-1909000,2392000,0
"119040",4671,-599000,1472000,0
"94877",4040,-1309000,2142000,0
"104717",4953,-1309000,1892000,0
"125433",3343,-549000,1262000,0
"144487",2206,-919000,492000,0
"149098",521,-639000,272000,0
"104700",2287,-1479000,1892000,0
"143059",350,-469000,562000,0
"99313",4449,-1239000,2032000,0
"111612",3951,-779000,1702000,0
"146189",1118,-689000,412000,0
"106603",4448,-1139000,1842000,0
"124262",419,-259000,1302000,0
"146177",4205,-809000,412000,0
"34110",1263,-2159000,3472000,0
"95690",4214,-1379000,2122000,0
"106955",3360,-1299000,1832000,0
"116547",1543,-469000,1552000,0
"75591",4399,-1919000,2572000,0
"130104",454,-409000,1102000,0
"140313",1061,-499000,692000,0
"134861",230,-329000,932000,0
"43920",3313,-2119000,3232000,0
"137251",447,-399000,832000,0
"104345",4562,-1239000,1902000,0
"128628",4795,-779000,1152000,0
"119384",410,-249000,1462000,0
"96954",985,-929000,2092000,0
"121799",3650,-619000,1382000,0
"119998",470,-269000,1442000,0
"69805",1700,-1839000,2692000,0
"21522",2586,-1899000,3842000,0
"124226",4209,-619000,1302000,0
"145145",1067,-639000,462000,0
"123896",3379,-899000,1312000,0
"109889",3165,-729000,1752000,0
"8270",1665,-1459000,4322000,0
"122681",1488,-939000,1352000,0
"107730",4336,-859000,1812000,0
"18028",346,-1599000,3962000,0
"135322",3723,-679000,912000,0
"102465",1857,-899000,1952000,0
"132926",4417,-669000,1002000,0
"97349",1594,-999000,2082000,0
"98085",2030,-1639000,2062000,0
"57418",1632,-2109000,2942000,0
"138906",332,551000,762000,0
"136997",3798,-649000,842000,0
"124859",571,-299000,1282000,0
"125691",915,-939000,1252000,0
"149494",1427,-689000,252000,0
"142175",3637,-909000,602000,0
"24794",1533,-1859000,3742000,0
